order_id,product_id,quantity,unit_price,line_total,cogs
O0009037,P000030,1,87.03,87.03,64.17
O0009037,P000023,3,100.61,301.83,225.51
O0009037,P000180,1,147.77,147.77,135.45
O0009037,P000092,3,158.09,474.27,286.74
O0009042,P000153,1,29.01,29.01,18.02
O0009042,P000029,2,23.05,46.1,34.16
O0009042,P000133,3,187.12,561.36,417.96
O0009042,P000068,1,20.3,20.3,15.67
O0009044,P000048,3,136.93,410.79,274.59
O0009044,P000139,1,51.03,51.03,30.45
O0009044,P000096,2,92.07,184.14,108.78
O0009047,P000180,2,172.02,344.04,270.9
O0009047,P000107,3,66.3,198.9,146.67
O0009053,P000126,1,99.11,99.11,79.33
O0009053,P000026,3,55.64,166.92,113.94
O0009054,P000161,3,167.58,502.74,414.54
O0009054,P000031,1,104.78,104.78,66.52
O0009054,P000134,1,120.63,120.63,69.28
O0009055,P000165,1,35.61,35.61,23.1
O0009055,P000073,3,143.59,430.77,329.49
O0009055,P000070,2,133.12,266.24,201.76
O0009058,P000079,3,113.61,340.83,225.66
O0009058,P000210,2,108.74,217.48,134.78
O0009058,P000135,1,142.53,142.53,80.6
O0009062,P000122,2,65.58,131.16,87.06
O0009062,P000005,2,237.41,474.82,279.4
O0009062,P000043,2,9.11,18.22,12.62
O0009065,P000175,3,179.57,538.71,365.04
O0009068,P000168,3,59.75,179.25,139.5
O0009068,P000061,1,67.98,67.98,50.03
O0009069,P000152,2,50.19,100.38,68.72
O0009069,P000108,3,12.76,38.28,30.09
O0009069,P000043,2,9.11,18.22,12.62
O0009070,P000012,3,149.91,449.73,281.76
O0009070,P000055,2,103.25,206.5,164.3
O0009070,P000080,2,45.89,91.78,82.82
O0009070,P000160,2,76.27,152.54,119.86
O0009071,P000073,3,143.59,430.77,329.49
O0009075,P000033,3,190.5,571.5,393.87
O0009075,P000134,3,120.63,361.89,207.84
O0009078,P000067,2,116.35,232.7,173.86
O0009078,P000017,1,129.33,129.33,79.36
O0009078,P000185,3,181.06,543.18,418.59
O0009083,P000189,1,146.11,146.11,116.27
O0009083,P000204,1,193.37,193.37,113.36
O0009083,P000051,2,59.73,119.46,96.48
O0009086,P000070,1,133.12,133.12,100.88
O0009086,P000170,1,86.24,86.24,54.42
O0009093,P000149,2,186.82,373.64,267.96
O0009093,P000160,1,76.27,76.27,59.93
O0009093,P000139,1,51.03,51.03,30.45
O0009093,P000028,2,9.43,18.86,12.8
O0009096,P000216,2,174.5,349.0,247.98
O0009096,P000136,1,170.33,170.33,133.02
O0009096,P000024,2,110.76,221.52,132.12
O0009097,P000066,2,109.32,218.64,123.0
O0009097,P000111,2,87.61,175.22,119.9
O0009097,P000084,3,117.97,353.91,288.06
O0009099,P000209,1,75.33,75.33,51.06
O0009099,P000186,1,36.72,36.72,29.93
O0009105,P000132,2,205.17,410.34,261.12
O0009105,P000166,1,123.53,123.53,74.06
O0009105,P000084,1,117.97,117.97,96.02
O0009105,P000111,1,87.61,87.61,59.95
O0009108,P000032,3,101.71,305.13,235.71
O0009108,P000123,3,13.34,40.02,32.37
O0009108,P000005,1,237.41,237.41,139.7
O0009116,P000197,3,41.32,123.96,84.03
O0009116,P000054,3,9.48,28.44,16.02
O0009116,P000175,2,179.57,359.14,243.36
O0009116,P000092,2,158.09,316.18,191.16
O0009117,P000154,3,125.09,375.27,304.71
O0009117,P000200,1,71.12,71.12,41.14
O0009117,P000116,3,118.02,354.06,251.94
O0009118,P000127,2,40.33,80.66,45.28
O0009118,P000108,2,12.76,25.52,20.06
O0009121,P000217,2,180.42,360.84,249.56
O0009122,P000162,2,92.33,184.66,141.06
O0009131,P000073,2,143.59,287.18,219.66
O0009142,P000146,3,160.28,480.84,364.56
O0009142,P000092,2,158.09,316.18,191.16
O0009142,P000205,1,105.36,105.36,74.12
O0009154,P000086,3,58.31,174.93,105.03
O0009154,P000067,3,120.37,361.11,260.79
O0009156,P000064,2,161.85,323.7,226.2
O0009159,P000159,2,193.58,387.16,266.22
O0009159,P000133,2,187.12,374.24,278.64
O0009164,P000032,2,101.71,203.42,157.14
O0009164,P000007,1,37.9,37.9,29.18
O0009164,P000194,3,182.77,548.31,324.69
O0009165,P000166,2,108.77,217.54,148.12
O0009167,P000129,3,191.34,574.02,399.6
O0009167,P000105,3,64.7,194.1,139.59
O0009167,P000069,1,202.06,202.06,132.62
O0009175,P000118,3,142.59,427.77,271.62
O0009183,P000189,1,146.11,146.11,116.27
O0009183,P000026,2,55.64,111.28,75.96
O0009184,P000090,3,115.66,346.98,271.56
O0009184,P000136,2,170.33,340.66,266.04
O0009184,P000167,1,93.41,93.41,70.05
O0009187,P000033,2,190.5,381.0,262.58
O0009193,P000002,1,48.7,48.7,34.02
O0009193,P000182,3,162.81,488.43,292.98
O0009193,P000061,1,67.98,67.98,50.03
O0009193,P000157,2,52.19,104.38,71.04
O0009197,P000067,2,134.32,268.64,173.86
O0009197,P000207,2,180.55,361.1,276.08
O0009197,P000068,2,20.3,40.6,31.34
O0009198,P000090,2,115.66,231.32,181.04
O0009198,P000014,3,142.15,426.45,279.57
O0009200,P000218,1,39.43,39.43,27.28
O0009201,P000046,1,181.44,181.44,117.45
O0009201,P000076,1,70.57,70.57,57.66
O0009201,P000068,2,20.3,40.6,31.34
O0009203,P000103,2,86.7,173.4,111.88
O0009203,P000146,1,176.67,176.67,121.52
O0009204,P000009,2,162.27,324.54,230.02
O0009208,P000105,1,64.7,64.7,46.53
O0009208,P000057,3,173.82,521.46,296.46
O0009221,P000086,2,51.86,103.72,70.02
O0009221,P000064,2,161.85,323.7,226.2
O0009222,P000072,3,31.58,94.74,66.9
O0009222,P000012,1,149.91,149.91,93.92
O0009222,P000098,3,8.88,26.64,19.5
O0009222,P000182,3,162.81,488.43,292.98
O0009225,P000129,3,191.34,574.02,399.6
O0009226,P000072,1,31.58,31.58,22.3
O0009226,P000167,2,93.41,186.82,140.1
O0009227,P000170,2,89.37,178.74,108.84
O0009227,P000175,2,179.57,359.14,243.36
O0009244,P000043,2,9.11,18.22,12.62
O0009244,P000058,3,111.12,333.36,258.6
O0009244,P000153,1,29.01,29.01,18.02
O0009244,P000164,3,103.98,311.94,175.38
O0009248,P000040,1,51.34,51.34,41.12
O0009248,P000068,2,20.3,40.6,31.34
O0009248,P000001,2,41.02,82.04,53.46
O0009248,P000052,3,195.36,586.08,376.35
O0009253,P000098,3,8.88,26.64,19.5
O0009253,P000170,1,96.8,96.8,54.42
O0009255,P000171,3,204.9,614.7,344.04
O0009255,P000182,2,162.81,325.62,195.32
O0009255,P000192,2,185.35,370.7,279.24
O0009255,P000195,2,56.5,113.0,70.02
O0009261,P000015,1,154.53,154.53,127.68
O0009261,P000080,2,50.15,100.3,82.82
O0009261,P000115,2,64.04,128.08,93.82
O0009263,P000051,1,59.73,59.73,48.24
O0009263,P000178,2,170.73,341.46,192.9
O0009270,P000196,1,18.21,18.21,11.81
O0009270,P000127,3,40.33,120.99,67.92
O0009270,P000219,1,115.81,115.81,64.51
O0009273,P000008,3,119.97,359.91,244.65
O0009273,P000135,3,142.53,427.59,241.8
O0009273,P000047,2,211.23,422.46,267.0
O0009277,P000127,3,40.33,120.99,67.92
O0009282,P000115,2,60.55,121.1,93.82
O0009282,P000020,3,21.98,65.94,48.87
O0009284,P000043,2,9.11,18.22,12.62
O0009284,P000048,1,136.93,136.93,91.53
O0009284,P000111,1,75.94,75.94,59.95
O0009284,P000077,2,54.81,109.62,68.22
O0009290,P000021,3,60.4,181.2,133.74
O0009290,P000142,3,185.28,555.84,369.24
O0009291,P000181,2,160.5,321.0,223.42
O0009294,P000191,1,94.4,94.4,56.1
O0009294,P000012,2,131.14,262.28,187.84
O0009294,P000214,2,15.6,31.2,22.06
O0009294,P000071,2,13.16,26.32,16.68
O0009296,P000135,3,142.53,427.59,241.8
O0009296,P000144,1,20.82,20.82,13.54
O0009298,P000027,1,8.95,8.95,6.5
O0009298,P000063,2,116.15,232.3,130.22
O0009302,P000047,1,211.23,211.23,133.5
O0009302,P000200,2,71.12,142.24,82.28
O0009302,P000062,3,226.91,680.73,378.84
O0009303,P000063,3,116.15,348.45,195.33
O0009303,P000133,3,187.12,561.36,417.96
O0009303,P000138,3,15.57,46.71,30.18
O0009305,P000184,3,198.0,594.0,390.96
O0009305,P000077,1,54.81,54.81,34.11
O0009305,P000112,2,7.78,15.56,10.02
O0009306,P000196,2,18.21,36.42,23.62
O0009314,P000057,1,173.82,173.82,98.82
O0009314,P000067,3,134.32,402.96,260.79
O0009314,P000103,2,86.7,173.4,111.88
O0009315,P000064,3,161.85,485.55,339.3
O0009315,P000172,2,178.33,356.66,218.24
O0009315,P000094,1,102.07,102.07,72.9
O0009315,P000006,2,127.78,255.56,163.24
O0009317,P000127,3,40.33,120.99,67.92
O0009317,P000061,3,67.98,203.94,150.09
O0009317,P000191,1,94.4,94.4,56.1
O0009317,P000188,2,37.49,74.98,53.68
O0009319,P000058,3,111.12,333.36,258.6
O0009319,P000027,1,8.95,8.95,6.5
O0009319,P000107,1,66.3,66.3,48.89
O0009319,P000209,2,75.33,150.66,102.12
O0009324,P000007,1,37.9,37.9,29.18
O0009324,P000031,1,104.78,104.78,66.52
O0009325,P000117,2,93.0,186.0,111.86
O0009325,P000175,2,179.57,359.14,243.36
O0009325,P000213,1,125.43,125.43,92.46
O0009325,P000091,3,38.93,116.79,75.21
O0009327,P000201,1,46.52,46.52,30.22
O0009327,P000016,3,39.55,118.65,84.39
O0009327,P000046,3,181.44,544.32,352.35
O0009331,P000007,2,37.9,75.8,58.36
O0009332,P000189,3,146.11,438.33,348.81
O0009332,P000016,1,39.55,39.55,28.13
O0009332,P000058,1,108.09,108.09,86.2
O0009332,P000199,2,48.53,97.06,64.3
O0009336,P000009,1,165.69,165.69,115.01
O0009336,P000209,3,75.33,225.99,153.18
O0009336,P000158,1,19.57,19.57,10.94
O0009336,P000018,1,167.08,167.08,118.6
O0009339,P000150,3,122.07,366.21,213.51
O0009342,P000195,1,56.5,56.5,35.01
O0009342,P000133,1,187.12,187.12,139.32
O0009342,P000155,2,159.73,319.46,259.28
O0009342,P000134,2,120.63,241.26,138.56
O0009343,P000157,3,52.19,156.57,106.56
O0009343,P000105,2,64.7,129.4,93.06
O0009345,P000005,2,237.41,474.82,279.4
O0009345,P000205,3,105.36,316.08,222.36
O0009345,P000160,2,76.27,152.54,119.86
O0009351,P000153,3,25.18,75.54,54.06
O0009351,P000043,3,9.11,27.33,18.93
O0009351,P000212,1,63.38,63.38,52.8
O0009351,P000063,3,116.15,348.45,195.33
O0009367,P000157,2,52.19,104.38,71.04
O0009370,P000185,2,181.06,362.12,279.06
O0009370,P000006,1,127.78,127.78,81.62
O0009370,P000199,3,50.43,151.29,96.45
O0009370,P000186,1,36.72,36.72,29.93
O0009371,P000124,1,38.14,38.14,24.1
O0009379,P000051,1,53.52,53.52,48.24
O0009379,P000124,1,38.14,38.14,24.1
O0009380,P000189,2,127.82,255.64,232.54
O0009380,P000064,3,161.85,485.55,339.3
O0009392,P000155,2,140.08,280.16,259.28
O0009395,P000127,3,39.23,117.69,67.92
O0009395,P000056,3,200.06,600.18,372.3
O0009395,P000012,2,132.43,264.86,187.84
O0009395,P000205,3,105.36,316.08,222.36
O0009398,P000149,2,186.82,373.64,267.96
O0009398,P000074,2,102.46,204.92,167.5
O0009398,P000177,1,130.6,130.6,88.25
O0009398,P000046,3,181.44,544.32,352.35
O0009402,P000171,1,204.9,204.9,114.68
O0009402,P000160,3,76.27,228.81,179.79
O0009402,P000135,3,142.53,427.59,241.8
O0009404,P000041,1,87.84,87.84,51.21
O0009404,P000086,2,58.31,116.62,70.02
O0009404,P000181,3,160.5,481.5,335.13
O0009404,P000087,1,120.95,120.95,95.25
O0009405,P000160,1,66.27,66.27,59.93
O0009409,P000188,2,42.25,84.5,53.68
O0009411,P000120,1,74.55,74.55,50.75
O0009414,P000021,3,63.5,190.5,133.74
O0009414,P000083,2,88.83,177.66,115.42
O0009414,P000155,1,159.73,159.73,129.64
O0009419,P000075,3,39.15,117.45,86.31
O0009419,P000169,1,184.78,184.78,110.53
O0009419,P000053,2,105.27,210.54,155.28
O0009420,P000122,1,68.44,68.44,43.53
O0009420,P000033,3,190.5,571.5,393.87
O0009420,P000168,1,59.75,59.75,46.5
O0009424,P000218,2,39.43,78.86,54.56
O0009424,P000067,2,134.32,268.64,173.86
O0009425,P000087,2,132.98,265.96,190.5
O0009425,P000126,3,96.5,289.5,237.99
O0009425,P000210,1,108.74,108.74,67.39
O0009430,P000129,2,163.85,327.7,266.4
O0009430,P000174,3,80.62,241.86,154.26
O0009436,P000101,1,89.95,89.95,56.1
O0009442,P000219,1,115.81,115.81,64.51
O0009456,P000049,1,86.43,86.43,53.48
O0009456,P000062,1,226.91,226.91,126.28
O0009456,P000007,3,37.9,113.7,87.54
O0009457,P000164,2,103.98,207.96,116.92
O0009457,P000016,3,39.55,118.65,84.39
O0009457,P000154,1,125.09,125.09,101.57
O0009457,P000183,3,74.7,224.1,176.76
O0009465,P000092,3,153.22,459.66,286.74
O0009468,P000037,1,162.34,162.34,96.23
O0009470,P000033,3,190.5,571.5,393.87
O0009470,P000096,2,92.07,184.14,108.78
O0009470,P000051,2,59.73,119.46,96.48
O0009470,P000220,3,131.92,395.76,316.83
O0009474,P000012,3,149.91,449.73,281.76
O0009474,P000068,1,20.3,20.3,15.67
O0009474,P000127,1,36.86,36.86,22.64
O0009477,P000140,2,129.81,259.62,211.16
O0009477,P000045,2,177.13,354.26,246.96
O0009477,P000164,3,103.98,311.94,175.38
O0009477,P000153,1,29.01,29.01,18.02
O0009479,P000093,2,34.96,69.92,42.26
O0009479,P000143,2,118.23,236.46,150.16
O0009479,P000041,1,87.84,87.84,51.21
O0009480,P000067,2,134.32,268.64,173.86
O0009480,P000087,2,132.98,265.96,190.5
O0009480,P000109,2,160.16,320.32,198.44
O0009480,P000160,2,66.07,132.14,119.86
O0009482,P000184,2,194.03,388.06,260.64
O0009482,P000006,2,127.78,255.56,163.24
O0009482,P000155,3,159.73,479.19,388.92
O0009482,P000100,2,172.57,345.14,259.02
O0009492,P000083,1,88.83,88.83,57.71
O0009495,P000151,2,104.27,208.54,161.3
O0009495,P000201,2,46.52,93.04,60.44
O0009496,P000166,1,123.53,123.53,74.06
O0009496,P000040,2,55.63,111.26,82.24
O0009496,P000113,1,130.31,130.31,104.83
O0009496,P000009,3,165.69,497.07,345.03
O0009502,P000218,1,39.43,39.43,27.28
O0009502,P000117,2,81.07,162.14,111.86
O0009502,P000128,1,46.36,46.36,29.8
O0009502,P000142,3,195.51,586.53,369.24
O0009503,P000037,3,162.34,487.02,288.69
O0009504,P000095,3,180.86,542.58,400.14
O0009505,P000214,2,15.6,31.2,22.06
O0009508,P000036,2,146.96,293.92,229.56
O0009508,P000163,2,62.87,125.74,90.02
O0009508,P000056,3,185.39,556.17,372.3
O0009511,P000159,1,193.58,193.58,133.11
O0009511,P000192,3,185.35,556.05,418.86
O0009512,P000193,1,62.5,62.5,48.14
O0009514,P000112,2,7.78,15.56,10.02
O0009514,P000075,1,39.15,39.15,28.77
O0009514,P000064,3,155.0,465.0,339.3
O0009515,P000162,3,92.33,276.99,211.59
O0009515,P000214,3,15.6,46.8,33.09
O0009515,P000039,1,110.39,110.39,75.13
O0009515,P000171,3,204.9,614.7,344.04
O0009519,P000215,1,110.1,110.1,70.96
O0009519,P000169,3,184.78,554.34,331.59
O0009519,P000135,3,142.53,427.59,241.8
O0009520,P000049,1,86.43,86.43,53.48
O0009521,P000016,2,39.55,79.1,56.26
O0009522,P000107,3,63.47,190.41,146.67
O0009522,P000092,3,158.09,474.27,286.74
O0009523,P000015,3,154.53,463.59,383.04
O0009523,P000139,2,51.03,102.06,60.9
O0009523,P000140,2,129.81,259.62,211.16
O0009523,P000104,1,141.8,141.8,111.46
O0009525,P000103,2,86.7,173.4,111.88
O0009525,P000018,3,167.08,501.24,355.8
O0009525,P000197,2,45.2,90.4,56.02
O0009526,P000107,1,66.3,66.3,48.89
O0009526,P000040,1,58.35,58.35,41.12
O0009526,P000127,1,40.33,40.33,22.64
O0009526,P000138,2,15.57,31.14,20.12
O0009527,P000011,3,190.91,572.73,416.37
O0009527,P000156,1,152.88,152.88,120.89
O0009530,P000176,1,73.87,73.87,44.32
O0009530,P000172,3,183.34,550.02,327.36
O0009531,P000116,2,118.02,236.04,167.96
O0009531,P000114,2,31.0,62.0,43.8
O0009531,P000079,2,113.61,227.22,150.44
O0009531,P000031,2,104.78,209.56,133.04
O0009539,P000049,1,76.24,76.24,53.48
O0009539,P000022,2,172.32,344.64,237.8
O0009539,P000186,2,36.72,73.44,59.86
O0009539,P000100,2,172.57,345.14,259.02
O0009543,P000070,3,133.12,399.36,302.64
O0009543,P000074,1,98.0,98.0,83.75
O0009543,P000057,2,173.82,347.64,197.64
O0009545,P000199,3,50.43,151.29,96.45
O0009546,P000198,1,155.23,155.23,121.33
O0009551,P000051,2,59.73,119.46,96.48
O0009551,P000081,2,33.16,66.32,47.88
O0009551,P000133,1,187.12,187.12,139.32
O0009551,P000039,2,110.39,220.78,150.26
O0009557,P000076,2,70.57,141.14,115.32
O0009557,P000073,3,123.9,371.7,329.49
O0009573,P000183,3,74.7,224.1,176.76
O0009573,P000105,3,56.0,168.0,139.59
O0009573,P000110,3,23.38,70.14,49.41
O0009573,P000054,2,9.48,18.96,10.68
O0009574,P000086,3,58.31,174.93,105.03
O0009574,P000197,1,42.49,42.49,28.01
O0009576,P000008,2,113.59,227.18,163.1
O0009576,P000085,3,157.08,471.24,327.96
O0009577,P000032,1,90.26,90.26,78.57
O0009577,P000058,2,111.12,222.24,172.4
O0009578,P000105,1,64.7,64.7,46.53
O0009578,P000028,3,9.84,29.52,19.2
O0009578,P000209,3,75.33,225.99,153.18
O0009582,P000098,3,8.29,24.87,19.5
O0009590,P000092,3,158.09,474.27,286.74
O0009590,P000113,2,130.31,260.62,209.66
O0009590,P000024,2,110.76,221.52,132.12
O0009590,P000169,3,184.78,554.34,331.59
O0009592,P000126,3,99.11,297.33,237.99
O0009592,P000154,3,125.09,375.27,304.71
O0009594,P000130,3,165.68,497.04,285.18
O0009594,P000115,1,64.04,64.04,46.91
O0009597,P000122,2,68.44,136.88,87.06
O0009597,P000154,1,125.09,125.09,101.57
O0009600,P000043,2,9.11,18.22,12.62
O0009600,P000204,2,193.37,386.74,226.72
O0009604,P000174,2,80.62,161.24,102.84
O0009604,P000051,1,59.73,59.73,48.24
O0009604,P000166,2,123.53,247.06,148.12
O0009604,P000084,3,117.97,353.91,288.06
O0009606,P000070,2,133.12,266.24,201.76
O0009606,P000056,2,211.91,423.82,248.2
O0009606,P000058,2,111.12,222.24,172.4
O0009606,P000182,3,162.81,488.43,292.98
O0009613,P000083,1,88.83,88.83,57.71
O0009617,P000203,2,168.85,337.7,243.52
O0009617,P000102,1,139.36,139.36,102.09
O0009619,P000127,1,40.33,40.33,22.64
O0009619,P000105,3,64.7,194.1,139.59
O0009619,P000028,2,9.23,18.46,12.8
O0009620,P000106,1,107.24,107.24,61.88
O0009624,P000185,3,181.06,543.18,418.59
O0009624,P000083,3,88.83,266.49,173.13
O0009624,P000069,3,184.76,554.28,397.86
O0009626,P000135,1,142.53,142.53,80.6
O0009633,P000093,3,34.96,104.88,63.39
O0009633,P000213,3,125.43,376.29,277.38
O0009633,P000136,3,170.33,510.99,399.06
O0009633,P000040,2,52.5,105.0,82.24
O0009640,P000150,3,122.07,366.21,213.51
O0009640,P000170,3,96.8,290.4,163.26
O0009642,P000137,1,95.13,95.13,55.8
O0009644,P000050,1,123.33,123.33,83.84
O0009644,P000040,3,58.35,175.05,123.36
O0009645,P000072,1,31.58,31.58,22.3
O0009645,P000093,1,34.96,34.96,21.13
O0009649,P000114,2,26.67,53.34,43.8
O0009649,P000208,1,90.75,90.75,61.08
O0009649,P000206,3,63.8,191.4,148.29
O0009649,P000210,1,108.74,108.74,67.39
O0009650,P000058,3,111.12,333.36,258.6
O0009650,P000166,1,123.53,123.53,74.06
O0009650,P000073,1,143.59,143.59,109.83
O0009650,P000151,3,104.27,312.81,241.95
O0009651,P000134,3,120.63,361.89,207.84
O0009656,P000051,3,59.73,179.19,144.72
O0009656,P000021,2,63.5,127.0,89.16
O0009656,P000069,1,181.55,181.55,132.62
O0009656,P000028,1,9.84,9.84,6.4
O0009661,P000055,2,103.25,206.5,164.3
O0009661,P000156,1,152.88,152.88,120.89
O0009665,P000108,3,12.76,38.28,30.09
O0009665,P000202,1,67.22,67.22,43.37
O0009665,P000149,1,186.82,186.82,133.98
O0009665,P000003,2,143.71,287.42,175.06
O0009667,P000031,2,104.78,209.56,133.04
O0009667,P000055,2,103.25,206.5,164.3
O0009677,P000001,3,41.02,123.06,80.19
O0009680,P000056,3,190.16,570.48,372.3
O0009680,P000029,3,23.05,69.15,51.24
O0009680,P000051,3,59.73,179.19,144.72
O0009681,P000040,2,58.35,116.7,82.24
O0009683,P000016,2,38.45,76.9,56.26
O0009683,P000141,1,243.31,243.31,138.14
O0009683,P000173,2,180.17,360.34,260.76
O0009683,P000049,3,86.43,259.29,160.44
O0009686,P000220,3,113.45,340.35,316.83
O0009686,P000146,2,176.67,353.34,243.04
O0009686,P000177,2,130.6,261.2,176.5
O0009696,P000118,1,136.02,136.02,90.54
O0009696,P000021,2,63.5,127.0,89.16
O0009696,P000093,3,34.96,104.88,63.39
O0009696,P000005,2,237.41,474.82,279.4
O0009700,P000121,1,173.56,173.56,107.7
O0009700,P000037,1,162.34,162.34,96.23
O0009700,P000052,1,195.36,195.36,125.45
O0009701,P000069,1,202.06,202.06,132.62
O0009708,P000071,3,13.16,39.48,25.02
O0009709,P000182,3,162.81,488.43,292.98
O0009709,P000044,2,71.92,143.84,113.98
O0009710,P000145,2,87.36,174.72,130.4
O0009710,P000197,3,45.2,135.6,84.03
O0009710,P000068,1,20.3,20.3,15.67
O0009715,P000203,2,168.85,337.7,243.52
O0009715,P000122,1,68.44,68.44,43.53
O0009719,P000005,2,237.41,474.82,279.4
O0009719,P000116,3,118.02,354.06,251.94
O0009719,P000125,1,133.53,133.53,105.05
O0009719,P000177,1,130.6,130.6,88.25
O0009722,P000016,1,39.55,39.55,28.13
O0009722,P000202,3,67.22,201.66,130.11
O0009722,P000141,1,243.31,243.31,138.14
O0009722,P000017,1,129.33,129.33,79.36
O0009727,P000072,3,31.58,94.74,66.9
O0009727,P000211,3,122.08,366.24,228.99
O0009734,P000089,1,191.62,191.62,134.35
O0009737,P000164,3,103.98,311.94,175.38
O0009737,P000028,3,9.84,29.52,19.2
O0009745,P000150,1,105.87,105.87,71.17
O0009745,P000165,1,35.61,35.61,23.1
O0009746,P000147,1,160.43,160.43,92.58
O0009746,P000003,3,143.71,431.13,262.59
O0009746,P000014,3,142.15,426.45,279.57
O0009746,P000091,1,42.42,42.42,25.07
O0009753,P000060,2,19.54,39.08,22.4
O0009753,P000056,1,211.91,211.91,124.1
O0009753,P000193,2,62.5,125.0,96.28
O0009754,P000074,3,102.46,307.38,251.25
O0009754,P000038,2,150.64,301.28,199.34
O0009754,P000127,3,38.32,114.96,67.92
O0009757,P000176,2,73.87,147.74,88.64
O0009757,P000138,3,13.33,39.99,30.18
O0009758,P000002,2,48.7,97.4,68.04
O0009758,P000211,1,115.52,115.52,76.33
O0009761,P000205,2,105.36,210.72,148.24
O0009766,P000046,3,181.44,544.32,352.35
O0009766,P000020,3,21.98,65.94,48.87
O0009766,P000021,3,63.5,190.5,133.74
O0009769,P000032,3,89.54,268.62,235.71
O0009769,P000139,1,44.14,44.14,30.45
O0009769,P000040,2,58.35,116.7,82.24
O0009769,P000016,3,39.55,118.65,84.39
O0009771,P000077,3,54.81,164.43,102.33
O0009771,P000084,2,117.97,235.94,192.04
O0009771,P000216,3,174.5,523.5,371.97
O0009772,P000026,1,55.64,55.64,37.98
O0009772,P000113,1,130.31,130.31,104.83
O0009772,P000200,2,71.12,142.24,82.28
O0009772,P000144,1,20.82,20.82,13.54
O0009774,P000184,1,198.0,198.0,130.32
O0009774,P000120,1,74.55,74.55,50.75
O0009774,P000139,3,51.03,153.09,91.35
O0009777,P000014,3,138.18,414.54,279.57
O0009780,P000055,2,103.25,206.5,164.3
O0009780,P000030,1,87.03,87.03,64.17
O0009793,P000007,1,32.25,32.25,29.18
O0009793,P000043,3,9.11,27.33,18.93
O0009800,P000129,2,191.34,382.68,266.4
O0009800,P000096,3,92.07,276.21,163.17
O0009801,P000211,2,122.08,244.16,152.66
O0009801,P000038,2,150.64,301.28,199.34
O0009801,P000029,3,23.05,69.15,51.24
O0009801,P000087,2,116.99,233.98,190.5
O0009805,P000057,2,173.82,347.64,197.64
O0009805,P000004,1,55.49,55.49,39.3
O0009805,P000137,1,95.13,95.13,55.8
O0009810,P000010,1,91.65,91.65,53.37
O0009810,P000159,3,193.58,580.74,399.33
O0009810,P000047,1,211.23,211.23,133.5
O0009810,P000187,2,89.77,179.54,105.26
O0009812,P000103,2,86.7,173.4,111.88
O0009812,P000118,2,142.59,285.18,181.08
O0009813,P000174,1,80.62,80.62,51.42
O0009836,P000187,2,89.77,179.54,105.26
O0009836,P000196,3,18.21,54.63,35.43
O0009836,P000094,3,102.07,306.21,218.7
O0009841,P000146,1,176.67,176.67,121.52
O0009845,P000135,3,142.53,427.59,241.8
O0009845,P000211,1,110.79,110.79,76.33
O0009845,P000078,1,76.24,76.24,60.31
O0009845,P000178,1,170.73,170.73,96.45
O0009847,P000064,1,161.85,161.85,113.1
O0009849,P000206,1,68.58,68.58,49.43
O0009849,P000139,2,51.03,102.06,60.9
O0009850,P000206,1,68.58,68.58,49.43
O0009852,P000187,1,89.77,89.77,52.63
O0009852,P000085,2,153.49,306.98,218.64
O0009852,P000132,3,205.17,615.51,391.68
O0009852,P000122,2,68.44,136.88,87.06
O0009854,P000176,2,73.87,147.74,88.64
