customer_id,signup_date,acquisition_channel,region,is_vip
C003235,2024-06-10,Organic,West,0
C004569,2024-06-11,Email,West,0
C004421,2024-06-11,Organic,South,0
C008623,2024-06-11,Paid Search,South,0
C006389,2024-06-11,Paid Search,West,0
C001830,2024-06-11,Organic,North,0
C007972,2024-06-11,Paid Search,West,0
C000930,2024-06-11,Paid Search,North,0
C005231,2024-06-11,Direct,South,0
C002931,2024-06-11,Affiliate,Central,0
C000174,2024-06-11,Organic,North,0
C004763,2024-06-11,Organic,East,0
C006170,2024-06-11,Email,East,0
C003383,2024-06-11,Paid Search,Central,0
C002965,2024-06-11,Paid Search,Central,0
C003978,2024-06-11,Paid Search,North,0
C001282,2024-06-11,Paid Search,Central,0
C003518,2024-06-11,Paid Search,Central,0
C003317,2024-06-12,Direct,East,0
C006349,2024-06-12,Social,East,0
C003420,2024-06-12,Direct,Central,0
C005770,2024-06-12,Paid Search,East,0
C007651,2024-06-12,Paid Search,South,0
C005587,2024-06-12,Direct,North,0
C000061,2024-06-12,Direct,North,1
C008316,2024-06-12,Organic,South,0
C003471,2024-06-12,Social,Central,0
C002791,2024-06-12,Paid Search,Central,0
C004682,2024-06-12,Paid Search,West,0
C005039,2024-06-12,Social,Central,0
C004540,2024-06-12,Email,Central,0
C008412,2024-06-12,Paid Search,Central,0
C007515,2024-06-12,Organic,North,0
C000185,2024-06-12,Affiliate,,0
C003533,2024-06-13,Email,West,0
C006491,2024-06-13,Email,North,0
C001428,2024-06-13,Organic,South,0
C007756,2024-06-13,Organic,South,0
C002482,2024-06-13,Paid Search,East,0
C005793,2024-06-13,Email,East,0
C005887,2024-06-13,Social,North,0
C000680,2024-06-13,Email,West,0
C005895,2024-06-13,Paid Search,West,0
C003203,2024-06-13,Email,North,0
C007330,2024-06-13,Social,South,0
C002945,2024-06-13,Paid Search,North,0
C002123,2024-06-13,Organic,West,0
C001762,2024-06-13,Direct,West,0
C001591,2024-06-13,Paid Search,Central,0
C004626,2024-06-13,Email,West,0
C005640,2024-06-13,Social,South,0
C003307,2024-06-13,Paid Search,East,0
C007746,2024-06-14,Direct,East,0
C005389,2024-06-14,Organic,East,0
C006814,2024-06-14,Paid Search,North,0
C002554,2024-06-14,Paid Search,Central,0
C000256,2024-06-14,Direct,South,0
C003457,2024-06-14,Direct,East,0
C001167,2024-06-14,Email,South,0
C002604,2024-06-14,Paid Search,East,0
C004038,2024-06-14,Direct,West,0
C004151,2024-06-14,Direct,South,0
C008543,2024-06-14,Affiliate,North,0
C004673,2024-06-14,Organic,Central,0
C003991,2024-06-14,Social,West,0
C008545,2024-06-14,Organic,South,0
C000535,2024-06-14,Direct,Central,0
C006751,2024-06-14,Direct,South,0
C005363,2024-06-14,Paid Search,Central,0
C005954,2024-06-15,Email,East,0
C000896,2024-06-15,Social,South,0
C005715,2024-06-15,Paid Search,Central,0
C007792,2024-06-15,Social,West,0
C005079,2024-06-15,Email,West,0
C007865,2024-06-15,Organic,East,0
C007682,2024-06-15,Paid Search,West,0
C004303,2024-06-15,Direct,East,1
C005178,2024-06-15,Social,North,0
C007179,2024-06-15,Paid Search,East,0
C001817,2024-06-15,Paid Search,South,0
C001032,2024-06-15,Paid Search,East,0
C006957,2024-06-15,Paid Search,South,0
C007750,2024-06-15,Organic,East,0
C006400,2024-06-16,Paid Search,South,0
C007999,2024-06-16,Paid Search,West,0
C008286,2024-06-16,Organic,West,1
C004667,2024-06-16,Affiliate,North,0
C005022,2024-06-16,Organic,South,0
C002634,2024-06-16,Email,Central,0
C007568,2024-06-16,Social,West,0
C002205,2024-06-16,Paid Search,East,1
C004181,2024-06-16,Social,East,0
C000231,2024-06-16,Paid Search,West,0
C001078,2024-06-16,Organic,South,0
C005491,2024-06-16,Social,West,0
C000998,2024-06-16,Paid Search,East,0
C005019,2024-06-16,Paid Search,West,0
C002573,2024-06-16,Paid Search,South,0
C008517,2024-06-16,Paid Search,,0
C008680,2024-06-16,Organic,East,0
C005757,2024-06-16,Paid Search,Central,0
C003226,2024-06-16,Social,North,0
C003718,2024-06-16,Email,North,0
C008888,2024-06-16,Organic,Central,0
C000981,2024-06-16,Paid Search,South,0
C003635,2024-06-16,Email,South,0
C001548,2024-06-16,Paid Search,West,0
C006929,2024-06-16,Social,East,0
C000059,2024-06-16,Organic,East,0
C004908,2024-06-16,Organic,Central,0
C008307,2024-06-17,Organic,East,0
C004871,2024-06-17,Affiliate,South,0
C002575,2024-06-17,Organic,North,0
C001370,2024-06-17,Paid Search,East,0
C001297,2024-06-17,Organic,North,0
C002646,2024-06-17,Email,North,0
C006556,2024-06-17,Direct,Central,0
C007084,2024-06-17,Email,North,0
C005647,2024-06-17,Organic,South,0
C004266,2024-06-17,Direct,North,0
C002505,2024-06-17,Organic,South,0
C004803,2024-06-17,Direct,West,0
C000500,2024-06-17,Organic,South,0
C003852,2024-06-17,Affiliate,North,0
C003143,2024-06-17,Email,North,0
C005674,2024-06-17,Organic,South,0
C000591,2024-06-17,Email,East,0
C001351,2024-06-18,Direct,South,0
C004334,2024-06-18,Social,South,0
C000942,2024-06-18,Organic,Central,0
C000590,2024-06-18,Affiliate,Central,0
C001383,2024-06-18,Email,West,0
C005648,2024-06-18,Email,South,1
C003373,2024-06-18,Paid Search,North,0
C007218,2024-06-18,Affiliate,West,0
C008440,2024-06-18,Affiliate,North,0
C005530,2024-06-18,Paid Search,North,0
C006667,2024-06-18,Email,North,0
C006579,2024-06-18,Organic,West,0
C002844,2024-06-18,Organic,East,0
C007103,2024-06-18,Email,South,0
C000883,2024-06-18,Social,West,0
C005166,2024-06-19,Organic,North,0
C007152,2024-06-19,Paid Search,West,0
C006999,2024-06-19,Organic,West,0
C007643,2024-06-19,Social,East,0
C006126,2024-06-19,Affiliate,North,0
C003257,2024-06-19,Social,South,0
C001424,2024-06-19,Social,North,0
C006232,2024-06-19,Paid Search,South,0
C003522,2024-06-19,Social,Central,0
C000113,2024-06-19,Paid Search,West,0
C001130,2024-06-19,Affiliate,North,0
C003170,2024-06-20,Social,North,0
C001055,2024-06-20,Paid Search,South,0
C003015,2024-06-20,Direct,West,0
C001735,2024-06-20,Paid Search,Central,0
C004170,2024-06-20,Affiliate,North,0
C000733,2024-06-20,Email,South,0
C001988,2024-06-20,Direct,Central,0
C005419,2024-06-20,Paid Search,East,0
C000782,2024-06-20,Email,East,0
C005509,2024-06-20,Email,West,0
C000852,2024-06-20,Paid Search,North,0
C007634,2024-06-20,Email,West,0
C005164,2024-06-20,Email,South,0
C004737,2024-06-20,Paid Search,South,0
C004690,2024-06-20,Affiliate,South,0
C001185,2024-06-20,Social,East,0
C008986,2024-06-20,Affiliate,South,0
C003426,2024-06-20,Paid Search,South,0
C007952,2024-06-20,Paid Search,Central,0
C001113,2024-06-21,Social,North,0
C000208,2024-06-21,Affiliate,East,0
C004435,2024-06-21,Organic,North,1
C003221,2024-06-21,Organic,West,0
C006467,2024-06-21,Affiliate,West,0
C008701,2024-06-21,Organic,West,0
C004873,2024-06-21,Organic,North,0
C007621,2024-06-21,Organic,North,0
C008633,2024-06-21,Organic,West,0
C007019,2024-06-21,Paid Search,East,0
C004188,2024-06-21,Email,East,1
C007946,2024-06-21,Organic,Central,0
C007088,2024-06-21,Affiliate,West,0
C006629,2024-06-21,Paid Search,North,0
C005480,2024-06-21,Organic,North,1
C008170,2024-06-22,Direct,North,0
C000893,2024-06-22,Paid Search,North,0
C005535,2024-06-22,Social,South,0
C007747,2024-06-22,Direct,Central,0
C008847,2024-06-22,Paid Search,West,0
C000498,2024-06-22,Paid Search,Central,0
C001298,2024-06-22,Direct,Central,0
C003443,2024-06-22,Paid Search,North,0
C001801,2024-06-22,Social,Central,0
C008027,2024-06-22,Paid Search,West,0
C002248,2024-06-22,Social,South,0
C004669,2024-06-22,Organic,West,0
C005706,2024-06-23,Email,Central,0
C008789,2024-06-23,Social,North,0
C004760,2024-06-23,Social,South,0
C004520,2024-06-23,Affiliate,North,0
C000405,2024-06-23,Direct,East,1
C001809,2024-06-23,Email,South,0
C006826,2024-06-23,Paid Search,Central,0
C004438,2024-06-23,Paid Search,North,0
C007840,2024-06-23,Paid Search,East,0
C007789,2024-06-23,Paid Search,North,0
C005197,2024-06-23,Organic,East,0
C007367,2024-06-23,Paid Search,North,0
C001344,2024-06-24,Direct,East,0
C006642,2024-06-24,Paid Search,Central,0
C007446,2024-06-24,Social,North,0
C005131,2024-06-24,Affiliate,Central,0
C004331,2024-06-24,Paid Search,Central,0
C007062,2024-06-24,Email,North,1
C000564,2024-06-24,Direct,South,0
C004774,2024-06-24,Paid Search,Central,0
C007484,2024-06-24,Affiliate,East,1
C003793,2024-06-24,Social,East,0
C007908,2024-06-24,Paid Search,West,0
C004470,2024-06-24,Affiliate,East,0
C004525,2024-06-24,Paid Search,Central,0
C002970,2024-06-24,Email,West,0
C000056,2024-06-24,Email,East,0
C007270,2024-06-24,Affiliate,West,0
C001330,2024-06-24,Organic,West,0
C004290,2024-06-24,Social,Central,0
C007478,2024-06-24,Paid Search,South,0
C004348,2024-06-25,Paid Search,Central,0
C006672,2024-06-25,Email,South,0
C008136,2024-06-25,Organic,Central,0
C000085,2024-06-25,Affiliate,East,0
C005228,2024-06-25,Affiliate,South,0
C000772,2024-06-25,Social,East,0
C002117,2024-06-25,Email,North,0
C003557,2024-06-25,Paid Search,North,0
C004282,2024-06-25,Organic,West,0
C002732,2024-06-25,Social,West,0
C005119,2024-06-25,Direct,South,0
C004752,2024-06-25,Social,West,0
C000225,2024-06-25,Paid Search,South,0
C008628,2024-06-25,Paid Search,West,0
C004928,2024-06-25,Affiliate,West,0
C008043,2024-06-25,Organic,Central,0
C003895,2024-06-25,Paid Search,North,0
C004354,2024-06-26,Social,West,0
C008201,2024-06-26,Email,South,0
C004818,2024-06-26,Organic,West,0
C004013,2024-06-26,Direct,Central,0
C006246,2024-06-26,Paid Search,West,0
C001390,2024-06-26,Paid Search,East,0
C007790,2024-06-26,Affiliate,Central,0
C005356,2024-06-26,Organic,South,0
C003359,2024-06-26,Organic,Central,0
C008392,2024-06-26,Paid Search,North,0
C004064,2024-06-26,Affiliate,South,0
C008719,2024-06-26,Organic,Central,0
C004300,2024-06-26,Email,East,0
C008362,2024-06-26,Direct,Central,0
C004042,2024-06-26,Email,South,0
C005283,2024-06-26,Social,North,0
C003692,2024-06-26,Organic,North,0
C004710,2024-06-27,Organic,Central,0
C001721,2024-06-27,Paid Search,West,0
C002095,2024-06-27,Email,South,0
C006686,2024-06-27,Social,West,0
C000097,2024-06-27,Social,,0
C005663,2024-06-27,Organic,North,1
C008419,2024-06-27,Social,East,0
C000252,2024-06-27,Organic,South,0
C001333,2024-06-27,Social,South,0
C005066,2024-06-27,Social,East,0
C005859,2024-06-28,Social,South,0
C005699,2024-06-28,Organic,East,0
C003302,2024-06-28,Organic,South,0
C002809,2024-06-28,Paid Search,East,0
C006135,2024-06-28,Organic,North,0
C001070,2024-06-28,Paid Search,Central,0
C002133,2024-06-28,Direct,East,0
C005470,2024-06-28,Organic,West,0
C008803,2024-06-28,Direct,,0
C001369,2024-06-28,Social,West,0
C002333,2024-06-28,Paid Search,West,1
C004096,2024-06-28,Social,North,0
C007502,2024-06-28,Email,North,0
C004128,2024-06-28,Organic,East,0
C006669,2024-06-28,Affiliate,North,0
C005230,2024-06-28,Organic,West,0
C003085,2024-06-28,Paid Search,North,1
C006019,2024-06-29,Paid Search,West,0
C005832,2024-06-29,Paid Search,West,0
C004546,2024-06-29,Direct,South,0
C008021,2024-06-29,Paid Search,South,0
C001410,2024-06-29,Affiliate,East,0
C007856,2024-06-29,Email,East,0
C004497,2024-06-29,Paid Search,North,0
C001675,2024-06-29,Paid Search,Central,0
C002320,2024-06-29,Organic,South,0
C003476,2024-06-29,Social,North,0
C003218,2024-06-29,Organic,North,0
C002397,2024-06-29,Social,West,1
C006685,2024-06-29,Social,West,0
C004998,2024-06-29,Affiliate,West,0
C008000,2024-06-29,Organic,West,0
C008471,2024-06-29,Organic,West,0
C002979,2024-06-29,Organic,North,0
C004031,2024-06-30,Paid Search,West,0
C005841,2024-06-30,Direct,East,0
C000869,2024-06-30,Paid Search,Central,0
C008843,2024-06-30,Affiliate,,0
C005237,2024-06-30,Paid Search,West,0
C008476,2024-06-30,Social,West,0
C000166,2024-06-30,Social,North,0
C007664,2024-06-30,Email,Central,0
C004687,2024-06-30,Organic,North,0
C007633,2024-06-30,Direct,East,0
C008106,2024-06-30,Organic,Central,0
C003925,2024-06-30,Direct,Central,0
C005798,2024-06-30,Email,South,0
C005696,2024-07-01,Organic,North,0
C003504,2024-07-01,Paid Search,North,0
C007655,2024-07-01,Paid Search,North,1
C008372,2024-07-01,Email,North,0
C005850,2024-07-01,Paid Search,North,0
C008380,2024-07-01,Direct,West,0
C003389,2024-07-01,Paid Search,North,0
C005911,2024-07-01,Paid Search,West,0
C008490,2024-07-01,Organic,North,0
C003416,2024-07-01,Direct,North,0
C007996,2024-07-01,Social,North,0
C006838,2024-07-01,Paid Search,West,0
C002412,2024-07-01,Organic,North,0
C005600,2024-07-02,Email,West,0
C000432,2024-07-02,Social,East,1
C005118,2024-07-02,Paid Search,East,0
C005428,2024-07-02,Organic,North,0
C000374,2024-07-02,Paid Search,East,0
C005307,2024-07-02,Email,South,0
C000360,2024-07-02,Paid Search,East,0
C004139,2024-07-02,Email,Central,0
C003429,2024-07-02,Affiliate,East,0
C005661,2024-07-02,Organic,Central,0
C001994,2024-07-02,Affiliate,North,0
C004243,2024-07-02,Paid Search,West,0
C000236,2024-07-02,Paid Search,North,0
C005155,2024-07-02,Email,Central,0
C004784,2024-07-02,Social,Central,0
C000937,2024-07-02,Direct,East,0
C004975,2024-07-02,Organic,West,0
C002701,2024-07-02,Paid Search,North,0
C002937,2024-07-02,Affiliate,South,0
C001602,2024-07-03,Direct,East,0
C005059,2024-07-03,Affiliate,East,0
C008155,2024-07-03,Social,North,0
C002946,2024-07-03,Paid Search,South,0
C001088,2024-07-03,Organic,North,0
C001875,2024-07-03,Paid Search,South,0
C000753,2024-07-03,Social,South,0
C006652,2024-07-03,Paid Search,South,0
C001268,2024-07-03,Organic,West,1
C002415,2024-07-03,Direct,East,0
C004531,2024-07-03,Email,North,0
C003762,2024-07-03,Social,South,0
C002346,2024-07-03,Email,South,0
C008995,2024-07-03,Affiliate,North,0
C008522,2024-07-03,Email,North,0
C002398,2024-07-03,Email,Central,0
C000288,2024-07-03,Organic,Central,0
C007157,2024-07-03,Social,West,0
C003138,2024-07-03,Direct,East,0
C002469,2024-07-03,Paid Search,West,0
C006701,2024-07-03,Email,South,1
C000292,2024-07-03,Direct,Central,0
C002978,2024-07-03,Paid Search,South,0
C000969,2024-07-03,Paid Search,North,0
C007438,2024-07-04,Organic,South,0
C004452,2024-07-04,Direct,West,0
C006413,2024-07-04,Email,South,0
C001696,2024-07-04,Paid Search,South,0
C008101,2024-07-04,Email,West,0
C008901,2024-07-04,Organic,South,0
C003598,2024-07-04,Paid Search,North,0
C005714,2024-07-04,Affiliate,South,1
C004011,2024-07-04,Organic,Central,0
C006614,2024-07-04,Paid Search,West,0
C000743,2024-07-04,Organic,East,0
C008446,2024-07-04,Affiliate,East,0
C005004,2024-07-04,Organic,East,0
C008825,2024-07-04,Paid Search,North,0
C008044,2024-07-04,Paid Search,South,0
C000309,2024-07-04,Email,South,0
C003254,2024-07-05,Direct,West,0
C005779,2024-07-05,Organic,South,0
C004778,2024-07-05,Social,East,0
C002006,2024-07-05,Organic,North,0
C001660,2024-07-05,Email,South,1
C006512,2024-07-05,Organic,North,0
C002445,2024-07-05,Paid Search,South,1
C005896,2024-07-05,Social,North,0
C002444,2024-07-05,Email,South,1
C006896,2024-07-05,Direct,West,0
C007836,2024-07-05,Direct,South,0
C007423,2024-07-05,Organic,North,0
C000889,2024-07-05,Social,Central,0
C003802,2024-07-06,Organic,Central,0
C000713,2024-07-06,Organic,,0
C002168,2024-07-06,Social,West,0
C008855,2024-07-06,Paid Search,East,0
C006107,2024-07-06,Social,East,0
C002769,2024-07-06,Email,West,0
C004680,2024-07-06,Organic,West,0
C004302,2024-07-06,Social,Central,0
C005893,2024-07-06,Organic,Central,0
C006976,2024-07-06,Organic,East,0
C001190,2024-07-06,Paid Search,Central,0
C008222,2024-07-06,Email,West,0
C004533,2024-07-07,Paid Search,South,0
C008198,2024-07-07,Email,North,0
C001413,2024-07-07,Paid Search,South,0
C008608,2024-07-07,Organic,West,0
C001770,2024-07-07,Paid Search,North,0
C003096,2024-07-07,Affiliate,Central,0
C004665,2024-07-07,Paid Search,Central,0
C002176,2024-07-07,Affiliate,Central,0
C005454,2024-07-07,Affiliate,East,0
C008296,2024-07-07,Paid Search,North,0
C000634,2024-07-07,Email,West,0
C003639,2024-07-07,Paid Search,South,0
C003539,2024-07-07,Paid Search,East,0
C001893,2024-07-07,Paid Search,West,0
C007554,2024-07-07,Paid Search,West,0
C004875,2024-07-07,Affiliate,Central,0
C002625,2024-07-07,Organic,North,0
C008445,2024-07-07,Email,East,0
C005112,2024-07-07,Organic,South,0
C001934,2024-07-08,Email,North,0
C008661,2024-07-08,Organic,East,0
C001965,2024-07-08,Email,Central,0
C008736,2024-07-08,Direct,South,0
C003219,2024-07-08,Email,North,0
C005826,2024-07-08,Affiliate,Central,0
C001851,2024-07-08,Affiliate,South,1
C003473,2024-07-08,Social,East,0
C007156,2024-07-08,Organic,East,0
C003181,2024-07-08,Affiliate,East,0
C005610,2024-07-08,Direct,East,0
C005173,2024-07-08,Email,Central,0
C005855,2024-07-08,Affiliate,North,0
C003284,2024-07-08,Organic,West,0
C006654,2024-07-08,Email,South,0
C005655,2024-07-08,Organic,North,0
C006935,2024-07-09,Organic,North,0
C007147,2024-07-09,Email,Central,1
C000093,2024-07-09,Paid Search,East,0
C000030,2024-07-09,Paid Search,North,0
C003200,2024-07-09,Organic,North,0
C005764,2024-07-09,Organic,East,0
C000343,2024-07-09,Direct,Central,0
C002614,2024-07-09,Paid Search,Central,0
C004625,2024-07-09,Paid Search,East,0
C004066,2024-07-09,Organic,North,0
C005243,2024-07-09,Paid Search,Central,0
C002419,2024-07-09,Email,North,0
C002382,2024-07-09,Paid Search,West,0
C007815,2024-07-09,Affiliate,East,0
C003931,2024-07-09,Paid Search,North,0
C000158,2024-07-09,Affiliate,South,0
C000364,2024-07-09,Paid Search,North,0
C005591,2024-07-10,Paid Search,South,0
C004104,2024-07-10,Paid Search,East,0
C001216,2024-07-10,Email,Central,0
C004223,2024-07-10,Paid Search,East,0
C005252,2024-07-10,Affiliate,South,0
C005134,2024-07-10,Email,West,0
C008876,2024-07-10,Affiliate,Central,0
C000082,2024-07-10,Paid Search,West,0
C005702,2024-07-10,Paid Search,East,0
C000510,2024-07-10,Affiliate,North,0
C006197,2024-07-10,Paid Search,North,0
C005505,2024-07-10,Organic,South,0
C002069,2024-07-10,Paid Search,South,0
C002823,2024-07-10,Paid Search,North,0
C003914,2024-07-10,Paid Search,West,0
C000037,2024-07-11,Affiliate,East,0
C005672,2024-07-11,Organic,South,0
C001342,2024-07-11,Paid Search,North,0
C004759,2024-07-11,Paid Search,West,0
C007284,2024-07-11,Social,South,0
C005397,2024-07-11,Email,West,0
C005730,2024-07-11,Organic,West,0
C004136,2024-07-11,Social,North,0
C008514,2024-07-11,Paid Search,East,0
C003067,2024-07-11,Organic,South,0
C006207,2024-07-11,Paid Search,South,0
C007335,2024-07-11,Paid Search,Central,0
C008505,2024-07-11,Paid Search,Central,0
C000351,2024-07-11,Paid Search,North,0
C003246,2024-07-11,Organic,North,0
C002622,2024-07-12,Paid Search,South,0
C001911,2024-07-12,Social,North,0
C007680,2024-07-12,Email,South,0
C008759,2024-07-12,Direct,North,0
C006173,2024-07-12,Paid Search,North,0
C000493,2024-07-12,Email,South,0
C008762,2024-07-12,Organic,North,0
C004198,2024-07-12,Paid Search,Central,0
C000303,2024-07-12,Paid Search,Central,0
C007338,2024-07-12,Organic,North,0
C002224,2024-07-12,Email,South,0
C002967,2024-07-12,Paid Search,North,0
C007227,2024-07-12,Organic,West,0
C007510,2024-07-12,Organic,East,1
C000122,2024-07-12,Affiliate,Central,0
C002921,2024-07-12,Email,Central,0
C007401,2024-07-12,Email,West,1
C008135,2024-07-12,Paid Search,Central,1
C005127,2024-07-12,Social,East,0
C002924,2024-07-12,Paid Search,North,0
C004307,2024-07-12,Social,East,0
C005837,2024-07-12,Direct,East,0
C006469,2024-07-13,Social,Central,0
C007377,2024-07-13,Organic,South,0
C005613,2024-07-13,Organic,South,0
C002028,2024-07-13,Paid Search,North,0
C003561,2024-07-13,Affiliate,Central,0
C003418,2024-07-13,Paid Search,North,0
C005843,2024-07-13,Email,South,0
C001082,2024-07-13,Paid Search,South,0
C006748,2024-07-13,Organic,North,0
C007314,2024-07-13,Direct,East,0
C001840,2024-07-13,Organic,West,0
C001671,2024-07-13,Social,North,0
C000979,2024-07-13,Affiliate,West,0
C002678,2024-07-13,Paid Search,Central,0
C008716,2024-07-13,Organic,East,0
C007744,2024-07-13,Paid Search,Central,0
C005407,2024-07-13,Paid Search,Central,0
C003521,2024-07-13,Paid Search,North,0
C003367,2024-07-13,Social,West,0
C007555,2024-07-13,Social,East,0
C005618,2024-07-13,Paid Search,East,0
C006754,2024-07-14,Paid Search,East,0
C002042,2024-07-14,Organic,Central,0
C008054,2024-07-14,Organic,West,0
C006852,2024-07-14,Organic,East,0
C007549,2024-07-14,Direct,Central,0
