order_id,customer_id,order_date,attribution_channel,status,shipping_cost,discount_amount
O0005406,C004396,2024-04-12 19:00:00,Organic,fulfilled,6.19,9.87
O0023216,C003814,2025-01-24 05:00:00,Paid Search,fulfilled,5.14,0.0
O0026502,C008220,2025-03-12 11:00:00,Direct,fulfilled,4.86,0.0
O0025923,C006587,2025-03-04 16:00:00,Direct,fulfilled,5.37,0.0
O0007219,C006029,2024-05-15 08:00:00,Social,fulfilled,3.98,0.0
O0036041,C001963,2025-07-17 16:00:00,Social,fulfilled,4.75,0.0
O0021302,C000813,2024-12-27 23:00:00,Paid Search,fulfilled,2.68,0.0
O0027623,C006636,2025-03-27 09:00:00,Email,fulfilled,4.23,0.0
O0003919,C008357,2024-03-17 05:00:00,Email,fulfilled,3.28,0.0
O0016210,C004063,2024-10-12 10:00:00,Email,fulfilled,4.33,8.53
O0023703,C004484,2025-01-31 23:00:00,Social,fulfilled,4.88,0.0
O0021789,C004057,2025-01-04 22:00:00,Direct,fulfilled,3.38,0.0
O0026128,C001541,2025-03-07 23:00:00,Direct,fulfilled,6.16,0.0
O0016301,C002651,2024-10-13 22:00:00,Organic,fulfilled,3.79,0.0
O0033054,C001480,2025-06-08 00:00:00,Paid Search,fulfilled,3.59,0.0
O0011370,C004879,2024-07-27 14:00:00,Email,fulfilled,2.18,11.56
O0016879,C008176,2024-10-22 13:00:00,Affiliate,fulfilled,5.4,0.0
O0018793,C005536,2024-11-21 20:00:00,Paid Search,fulfilled,3.85,0.0
O0017806,C006351,2024-11-05 11:00:00,Paid Search,fulfilled,4.93,0.0
O0036099,C003741,2025-07-18 23:00:00,Paid Search,fulfilled,3.84,0.0
O0020823,C006953,2024-12-21 15:00:00,Email,fulfilled,2.97,17.27
O0023088,C004622,2025-01-22 23:00:00,Paid Search,fulfilled,2.29,0.0
O0027408,C003968,2025-03-24 23:00:00,Organic,fulfilled,4.32,0.0
O0007048,C003329,2024-05-12 16:00:00,Paid Search,fulfilled,3.4,7.55
O0028705,C003410,2025-04-11 22:00:00,Affiliate,fulfilled,5.08,0.0
O0034227,C000290,2025-06-25 10:00:00,Direct,fulfilled,5.8,0.0
O0035281,C002399,2025-07-08 00:00:00,Organic,fulfilled,3.63,0.0
O0035074,C002320,2025-07-05 23:00:00,Paid Search,fulfilled,3.86,0.0
O0036326,C005478,2025-07-21 22:00:00,Paid Search,pending,3.53,0.0
O0028395,C001357,2025-04-06 06:00:00,Paid Search,fulfilled,4.31,18.86
O0023405,C001382,2025-01-27 06:00:00,Organic,fulfilled,3.69,0.0
O0019214,C006463,2024-11-27 23:00:00,Paid Search,fulfilled,4.38,15.74
O0031429,C002692,2025-05-16 15:00:00,Paid Search,fulfilled,4.69,0.0
O0035613,C007453,2025-07-12 01:00:00,Paid Search,fulfilled,5.36,0.0
O0024949,C005853,2025-02-18 10:00:00,Direct,fulfilled,3.66,7.57
O0003415,C008579,2024-03-07 21:00:00,Social,fulfilled,5.63,15.59
O0007864,C002244,2024-05-27 10:00:00,Email,fulfilled,4.13,0.0
O0011422,C001718,2024-07-28 18:00:00,Email,fulfilled,4.66,4.52
O0010840,C004138,2024-07-17 08:00:00,Social,fulfilled,5.52,4.71
O0024850,C006963,2025-02-16 09:00:00,Paid Search,fulfilled,1.36,0.0
O0017144,C000279,2024-10-26 12:00:00,Email,fulfilled,3.3,0.0
O0012313,C004652,2024-08-11 01:00:00,Organic,fulfilled,3.96,2.66
O0020692,C007715,2024-12-19 17:00:00,Email,fulfilled,4.98,0.0
O0028430,C001398,2025-04-07 19:00:00,Direct,fulfilled,3.52,5.29
O0036845,C000791,2025-07-28 22:00:00,Direct,fulfilled,4.86,6.44
O0026859,C006030,2025-03-16 21:00:00,Social,fulfilled,5.93,0.0
O0023780,C003287,2025-02-01 23:00:00,Social,fulfilled,4.57,0.0
O0006164,C002821,2024-04-26 02:00:00,Paid Search,fulfilled,2.14,0.0
O0025392,C001855,2025-02-24 14:00:00,Email,fulfilled,3.91,0.0
O0028209,C000775,2025-04-04 18:00:00,Email,fulfilled,2.7,0.0
O0009197,C001289,2024-06-19 12:00:00,Organic,fulfilled,3.5,16.56
O0017396,C002154,2024-10-29 19:00:00,Social,fulfilled,4.1,0.0
O0031017,C004102,2025-05-11 21:00:00,Organic,fulfilled,5.82,0.0
O0010801,C006126,2024-07-17 03:00:00,Email,fulfilled,3.35,0.0
O0023014,C005982,2025-01-21 16:00:00,Paid Search,fulfilled,2.07,0.0
O0025282,C005994,2025-02-22 08:00:00,Paid Search,fulfilled,5.61,0.0
O0033577,C000476,2025-06-15 11:00:00,Social,fulfilled,2.96,0.0
O0025340,C004138,2025-02-23 03:00:00,Paid Search,fulfilled,4.31,0.0
O0023590,C002701,2025-01-30 07:00:00,Organic,pending,2.49,0.0
O0017439,C001226,2024-10-30 09:00:00,Paid Search,fulfilled,2.23,0.0
O0030189,C002662,2025-04-30 14:00:00,Email,fulfilled,3.44,14.07
O0003537,C008469,2024-03-10 07:00:00,Organic,fulfilled,4.59,12.13
O0037013,C006136,2025-07-30 09:00:00,Email,fulfilled,6.2,0.0
O0024108,C007264,2025-02-06 17:00:00,Paid Search,fulfilled,5.05,0.0
O0002334,C003454,2024-02-16 10:00:00,Affiliate,fulfilled,2.42,0.0
O0022444,C000436,2025-01-13 09:00:00,Email,fulfilled,3.51,7.64
O0022561,C004665,2025-01-15 02:00:00,Email,fulfilled,3.78,0.0
O0015950,C005898,2024-10-08 17:00:00,Email,fulfilled,4.16,0.0
O0019186,C008445,2024-11-27 16:00:00,Organic,fulfilled,4.26,0.0
O0030567,C002569,2025-05-05 15:00:00,Organic,fulfilled,3.03,0.0
O0031570,C006407,2025-05-18 07:00:00,Social,fulfilled,3.88,0.0
O0005600,C008092,2024-04-16 00:00:00,Email,fulfilled,5.71,2.92
O0024501,C001344,2025-02-12 03:00:00,Affiliate,fulfilled,4.9,0.0
O0031862,C002259,2025-05-22 05:00:00,Paid Search,fulfilled,2.28,0.0
O0013699,C008388,2024-09-02 16:00:00,Affiliate,canceled,2.98,9.95
O0008081,C007580,2024-05-31 09:00:00,Direct,fulfilled,3.77,0.0
O0003582,C006202,2024-03-11 10:00:00,Direct,fulfilled,3.05,0.0
O0019563,C008655,2024-12-03 03:00:00,Affiliate,fulfilled,2.86,0.0
O0007588,C006551,2024-05-22 23:00:00,Paid Search,fulfilled,2.76,0.0
O0002514,C005573,2024-02-19 18:00:00,Organic,pending,5.33,0.0
O0033849,C003739,2025-06-19 20:00:00,Organic,fulfilled,6.24,0.0
O0007201,C008869,2024-05-15 21:00:00,Organic,fulfilled,3.15,15.88
O0004358,C008782,2024-03-25 13:00:00,Organic,fulfilled,2.74,19.6
O0022472,C002482,2025-01-13 10:00:00,Paid Search,fulfilled,3.84,0.0
O0025801,C001354,2025-03-02 04:00:00,Email,fulfilled,3.28,0.0
O0035937,C002771,2025-07-16 12:00:00,Organic,fulfilled,4.46,0.0
O0005971,C007958,2024-04-22 23:00:00,Paid Search,fulfilled,2.77,0.0
O0034989,C004037,2025-07-04 03:00:00,Paid Search,pending,4.94,12.15
O0006234,C006497,2024-04-27 17:00:00,Paid Search,fulfilled,2.86,0.0
O0004889,C008508,2024-04-03 10:00:00,Paid Search,fulfilled,3.62,7.99
O0032687,C003852,2025-06-03 11:00:00,Social,fulfilled,3.3,0.0
O0013049,C000584,2024-08-22 08:00:00,Paid Search,pending,4.21,0.0
O0021922,C007216,2025-01-05 01:00:00,Paid Search,fulfilled,4.95,6.28
O0021396,C007471,2024-12-29 19:00:00,Email,fulfilled,3.57,14.95
O0000130,C004309,2024-01-04 04:00:00,Affiliate,fulfilled,5.27,0.0
O0006454,C007262,2024-05-02 15:00:00,Email,fulfilled,3.54,0.0
O0015000,C000872,2024-09-22 10:00:00,Paid Search,fulfilled,4.5,0.0
O0031922,C007191,2025-05-23 20:00:00,Organic,fulfilled,5.17,9.62
O0030938,C004992,2025-05-10 06:00:00,Organic,fulfilled,4.36,0.0
O0020897,C005558,2024-12-22 14:00:00,Email,fulfilled,3.63,0.0
O0032412,C001727,2025-05-30 10:00:00,Paid Search,fulfilled,3.07,8.25
O0017258,C004154,2024-10-27 08:00:00,Paid Search,fulfilled,3.8,0.0
O0025857,C006079,2025-03-03 17:00:00,Direct,fulfilled,4.98,0.0
O0014798,C007870,2024-09-19 09:00:00,Paid Search,fulfilled,3.64,0.0
O0004393,C005752,2024-03-26 00:00:00,Direct,fulfilled,4.63,0.0
O0015919,C002914,2024-10-07 00:00:00,Paid Search,fulfilled,2.86,0.0
O0023116,C002946,2025-01-23 10:00:00,Direct,fulfilled,4.41,0.0
O0030111,C000781,2025-04-29 23:00:00,Organic,fulfilled,3.05,0.0
O0018835,C007363,2024-11-22 07:00:00,Email,fulfilled,3.36,0.0
O0031553,C004198,2025-05-18 23:00:00,Organic,fulfilled,1.8,0.0
O0002014,C004644,2024-02-09 11:00:00,Paid Search,fulfilled,2.7,2.48
O0026722,C002633,2025-03-15 14:00:00,Direct,fulfilled,4.31,5.2
O0025974,C007367,2025-03-04 03:00:00,Social,fulfilled,5.12,11.7
O0020785,C003365,2024-12-20 22:00:00,Paid Search,fulfilled,3.42,0.0
O0028123,C000178,2025-04-03 08:00:00,Direct,fulfilled,4.62,13.95
O0018501,C008412,2024-11-16 21:00:00,Paid Search,fulfilled,3.8,8.16
O0019121,C003194,2024-11-26 10:00:00,Email,fulfilled,3.79,0.0
O0018462,C002587,2024-11-16 23:00:00,Direct,fulfilled,5.23,0.0
O0017708,C005363,2024-11-04 13:00:00,Email,fulfilled,5.74,0.0
O0017413,C001337,2024-10-30 06:00:00,Direct,fulfilled,4.3,11.93
O0018869,C005119,2024-11-22 06:00:00,Paid Search,fulfilled,4.55,0.0
O0026621,C001408,2025-03-13 18:00:00,Social,fulfilled,3.75,2.46
O0004323,C004165,2024-03-24 20:00:00,Paid Search,fulfilled,3.28,0.0
O0000778,C005335,2024-01-17 09:00:00,Direct,fulfilled,4.99,0.0
O0026610,C005569,2025-03-13 23:00:00,Organic,fulfilled,3.79,5.29
O0030931,C006340,2025-05-10 17:00:00,Organic,fulfilled,4.6,0.0
O0007527,C007511,2024-05-21 00:00:00,Organic,fulfilled,4.12,0.0
O0023518,C002207,2025-01-29 03:00:00,Email,fulfilled,4.22,0.0
O0030235,C003014,2025-05-01 07:00:00,Affiliate,fulfilled,2.46,0.0
O0019010,C008600,2024-11-24 01:00:00,Paid Search,fulfilled,5.4,0.0
O0003171,C006853,2024-03-03 04:00:00,Affiliate,fulfilled,4.91,10.44
O0011252,C007523,2024-07-25 01:00:00,Organic,fulfilled,3.69,0.0
O0013200,C007270,2024-08-25 09:00:00,Email,fulfilled,4.0,13.17
O0000568,C003323,2024-01-12 00:00:00,Social,fulfilled,4.83,0.0
O0017410,C001727,2024-10-30 07:00:00,Direct,fulfilled,3.63,19.25
O0016472,C003939,2024-10-16 19:00:00,Direct,fulfilled,2.99,0.0
O0023135,C004459,2025-01-23 11:00:00,Organic,fulfilled,3.1,17.2
O0026126,C008255,2025-03-07 04:00:00,Affiliate,fulfilled,2.83,0.0
O0020339,C000223,2024-12-14 13:00:00,Email,fulfilled,5.06,0.0
O0009681,C002662,2024-06-28 22:00:00,Email,fulfilled,5.48,5.15
O0002827,C005306,2024-02-25 00:00:00,Organic,fulfilled,3.26,0.0
O0014359,C004623,2024-09-13 09:00:00,Affiliate,fulfilled,4.36,0.0
O0007134,C007481,2024-05-14 04:00:00,Email,fulfilled,3.38,0.0
O0008287,C007662,2024-06-03 20:00:00,Paid Search,fulfilled,3.38,0.0
O0024283,C005301,2025-02-09 01:00:00,Email,fulfilled,3.8,0.0
O0032294,C003359,2025-05-28 22:00:00,Paid Search,fulfilled,5.73,11.88
O0017960,C002998,2024-11-08 03:00:00,Direct,fulfilled,4.71,0.0
O0025654,C008990,2025-02-27 08:00:00,Social,fulfilled,5.06,0.0
O0035245,C004089,2025-07-07 02:00:00,Social,fulfilled,3.42,0.0
O0006707,C005148,2024-05-06 11:00:00,Email,fulfilled,3.72,0.0
O0003728,C008270,2024-03-14 14:00:00,Affiliate,fulfilled,4.3,0.0
O0002040,C005963,2024-02-10 19:00:00,Direct,fulfilled,4.21,0.0
O0000296,C008076,2024-01-07 06:00:00,Direct,fulfilled,2.67,0.0
O0008612,C004004,2024-06-09 12:00:00,Direct,fulfilled,4.07,12.46
O0034092,C000255,2025-06-23 16:00:00,Direct,fulfilled,3.62,0.0
O0033884,C001757,2025-06-20 14:00:00,Direct,fulfilled,2.44,0.0
O0033114,C008464,2025-06-09 00:00:00,Paid Search,canceled,4.6,0.0
O0001883,C002256,2024-02-07 16:00:00,Direct,fulfilled,4.9,0.0
O0012717,C000374,2024-08-17 03:00:00,Paid Search,fulfilled,3.94,8.79
O0022506,C004435,2025-01-14 04:00:00,Email,fulfilled,5.08,15.31
O0032589,C005727,2025-06-02 03:00:00,Organic,fulfilled,4.98,9.53
O0007771,C006047,2024-05-25 14:00:00,Paid Search,fulfilled,2.57,0.0
O0009201,C008686,2024-06-19 16:00:00,Paid Search,fulfilled,3.66,0.0
O0036945,C001179,2025-07-29 00:00:00,Email,fulfilled,3.86,0.0
O0008299,C004192,2024-06-04 09:00:00,Direct,fulfilled,4.0,0.0
O0034145,C005463,2025-06-23 01:00:00,Paid Search,fulfilled,4.87,6.3
O0016058,C004158,2024-10-10 00:00:00,Direct,fulfilled,4.81,0.0
O0010615,C006599,2024-07-14 21:00:00,Organic,fulfilled,3.79,0.0
O0005266,C007646,2024-04-10 02:00:00,Email,fulfilled,4.18,11.95
O0009054,C002724,2024-06-17 05:00:00,Direct,fulfilled,4.41,0.0
O0024860,C005416,2025-02-16 00:00:00,Social,fulfilled,3.98,15.95
O0004193,C003402,2024-03-22 09:00:00,Email,fulfilled,4.53,0.0
O0005167,C002609,2024-04-08 13:00:00,Paid Search,fulfilled,4.66,0.0
O0021452,C006090,2024-12-30 11:00:00,Affiliate,fulfilled,4.28,0.0
O0001886,C000040,2024-02-07 01:00:00,Direct,fulfilled,3.18,0.0
O0000894,C000872,2024-01-19 07:00:00,Paid Search,fulfilled,4.79,0.0
O0028635,C007935,2025-04-10 23:00:00,Direct,fulfilled,2.02,0.0
O0032075,C008229,2025-05-25 07:00:00,Paid Search,fulfilled,3.57,9.32
O0005219,C006689,2024-04-09 09:00:00,Organic,fulfilled,3.2,11.71
O0020929,C003677,2024-12-22 00:00:00,Paid Search,fulfilled,3.86,0.0
O0003939,C008831,2024-03-17 04:00:00,Paid Search,fulfilled,5.09,0.0
O0006866,C001253,2024-05-09 08:00:00,Organic,fulfilled,4.18,13.81
O0004111,C002702,2024-03-20 16:00:00,Social,canceled,4.99,2.54
O0021996,C004558,2025-01-06 05:00:00,Paid Search,fulfilled,4.14,8.67
O0027441,C003598,2025-03-24 05:00:00,Social,fulfilled,3.8,11.16
O0035445,C002169,2025-07-10 08:00:00,Organic,fulfilled,3.24,0.0
O0008433,C007933,2024-06-06 17:00:00,Email,fulfilled,3.69,0.0
O0013331,C001556,2024-08-27 14:00:00,Organic,fulfilled,2.87,0.0
O0031842,C003963,2025-05-22 21:00:00,Organic,fulfilled,3.75,0.0
O0021133,C001116,2024-12-25 05:00:00,Email,fulfilled,4.82,0.0
O0036038,C002717,2025-07-17 12:00:00,Social,fulfilled,3.21,0.0
O0036734,C005205,2025-07-26 23:00:00,Paid Search,fulfilled,4.39,0.0
O0006475,C004548,2024-05-02 03:00:00,Paid Search,fulfilled,4.58,0.0
O0024642,C001469,2025-02-14 04:00:00,Email,fulfilled,3.8,0.0
O0015029,C000123,2024-09-23 16:00:00,Affiliate,fulfilled,4.8,0.0
O0022087,C005023,2025-01-08 15:00:00,Organic,fulfilled,4.46,14.7
O0024322,C004093,2025-02-09 07:00:00,Paid Search,fulfilled,2.59,0.0
O0028363,C004620,2025-04-06 04:00:00,Email,fulfilled,3.07,0.0
O0009754,C002968,2024-06-29 05:00:00,Paid Search,fulfilled,2.03,10.71
O0022886,C000739,2025-01-20 03:00:00,Affiliate,fulfilled,3.7,0.0
O0005221,C005892,2024-04-09 12:00:00,Organic,fulfilled,3.13,10.16
O0030998,C002787,2025-05-11 02:00:00,Direct,fulfilled,3.92,0.0
O0007991,C003888,2024-05-29 12:00:00,Email,fulfilled,4.32,0.0
O0009208,C002734,2024-06-19 10:00:00,Social,fulfilled,2.59,0.0
O0028218,C000481,2025-04-04 16:00:00,Organic,fulfilled,3.38,0.0
O0012498,C006739,2024-08-14 21:00:00,Email,fulfilled,4.17,0.0
O0022792,C005114,2025-01-18 07:00:00,Paid Search,fulfilled,2.61,8.84
O0021665,C008102,2025-01-02 08:00:00,Organic,fulfilled,3.23,0.0
O0003196,C003493,2024-03-03 16:00:00,Organic,fulfilled,5.06,19.87
O0003721,C006423,2024-03-13 14:00:00,Paid Search,fulfilled,4.92,4.27
O0024019,C007547,2025-02-05 19:00:00,Organic,pending,3.58,0.0
O0002644,C007199,2024-02-22 08:00:00,Email,fulfilled,5.79,18.88
O0005615,C002137,2024-04-16 23:00:00,Organic,fulfilled,4.81,0.0
O0015275,C007010,2024-09-27 08:00:00,Direct,fulfilled,4.3,0.0
O0008729,C004295,2024-06-11 18:00:00,Email,fulfilled,7.29,2.4
O0035557,C004984,2025-07-11 00:00:00,Paid Search,fulfilled,3.38,17.26
O0035406,C007282,2025-07-09 02:00:00,Social,fulfilled,4.04,0.0
O0004899,C003415,2024-04-03 12:00:00,Social,fulfilled,4.28,0.0
O0021441,C005936,2024-12-29 18:00:00,Paid Search,fulfilled,4.99,0.0
O0036575,C007906,2025-07-24 20:00:00,Organic,fulfilled,4.39,0.0
O0009457,C002230,2024-06-24 07:00:00,Paid Search,fulfilled,3.58,0.0
O0023807,C000672,2025-02-02 07:00:00,Email,fulfilled,5.03,0.0
O0008585,C007902,2024-06-08 09:00:00,Paid Search,fulfilled,4.24,0.0
O0017628,C004744,2024-11-03 03:00:00,Direct,fulfilled,5.5,0.0
O0026362,C000781,2025-03-10 15:00:00,Direct,fulfilled,1.26,0.0
O0017289,C001907,2024-10-28 08:00:00,Email,fulfilled,5.14,0.0
O0002226,C007666,2024-02-13 07:00:00,Paid Search,fulfilled,6.56,14.51
O0035880,C006556,2025-07-15 01:00:00,Social,fulfilled,3.15,0.0
O0010516,C000149,2024-07-12 04:00:00,Social,fulfilled,3.97,0.0
O0032429,C001820,2025-05-30 20:00:00,Social,fulfilled,5.01,11.19
O0018382,C000809,2024-11-14 21:00:00,Social,fulfilled,3.87,0.0
O0022612,C008035,2025-01-16 03:00:00,Affiliate,fulfilled,2.79,0.0
O0011558,C007175,2024-07-30 06:00:00,Email,fulfilled,2.94,7.95
O0010874,C008661,2024-07-18 03:00:00,Organic,fulfilled,3.89,0.0
O0030789,C008627,2025-05-08 07:00:00,Organic,fulfilled,4.23,11.42
O0001099,C007391,2024-01-23 07:00:00,Social,fulfilled,2.85,0.0
O0003867,C003323,2024-03-16 14:00:00,Email,fulfilled,4.85,0.0
O0019055,C005935,2024-11-25 20:00:00,Email,fulfilled,4.09,0.0
O0020049,C004654,2024-12-09 22:00:00,Paid Search,fulfilled,4.47,4.69
O0023148,C002004,2025-01-23 06:00:00,Paid Search,pending,3.35,0.0
O0025882,C000154,2025-03-03 08:00:00,Organic,canceled,3.22,9.46
O0021189,C007651,2024-12-26 09:00:00,Direct,fulfilled,4.39,0.0
O0021535,C008543,2024-12-31 02:00:00,Organic,fulfilled,3.74,0.0
O0002562,C001047,2024-02-20 18:00:00,Paid Search,fulfilled,4.98,0.0
O0029831,C001996,2025-04-26 10:00:00,Affiliate,fulfilled,3.56,16.78
O0030996,C002003,2025-05-11 22:00:00,Direct,fulfilled,4.08,8.0
O0011190,C000102,2024-07-24 23:00:00,Organic,fulfilled,3.29,0.0
O0028259,C008291,2025-04-04 21:00:00,Social,fulfilled,4.83,10.71
O0003561,C005556,2024-03-10 04:00:00,Paid Search,fulfilled,5.81,0.0
O0003333,C001655,2024-03-06 12:00:00,Direct,fulfilled,3.86,17.8
O0001971,C005129,2024-02-08 05:00:00,Paid Search,fulfilled,2.76,10.4
O0026553,C008908,2025-03-12 08:00:00,Paid Search,fulfilled,2.57,0.0
O0020733,C002037,2024-12-19 05:00:00,Social,fulfilled,4.31,0.0
O0005341,C001909,2024-04-11 05:00:00,Organic,fulfilled,3.34,0.0
O0016184,C005674,2024-10-12 16:00:00,Affiliate,fulfilled,3.8,15.78
O0025333,C001385,2025-02-23 03:00:00,Organic,fulfilled,2.53,0.0
O0010509,C006714,2024-07-12 04:00:00,Paid Search,fulfilled,2.52,0.0
O0014544,C008759,2024-09-15 23:00:00,Paid Search,fulfilled,4.7,0.0
O0036775,C007453,2025-07-27 23:00:00,Email,fulfilled,3.57,0.0
O0000319,C003147,2024-01-07 11:00:00,Paid Search,fulfilled,3.36,0.0
O0008212,C008689,2024-06-02 12:00:00,Email,fulfilled,3.61,0.0
O0017917,C005865,2024-11-07 11:00:00,Organic,fulfilled,4.87,0.0
O0013299,C004005,2024-08-26 23:00:00,Paid Search,fulfilled,3.99,0.0
O0010656,C000353,2024-07-15 12:00:00,Direct,fulfilled,3.81,0.0
O0011045,C000621,2024-07-21 05:00:00,Paid Search,fulfilled,3.85,0.0
O0008239,C006734,2024-06-02 02:00:00,Paid Search,fulfilled,2.65,0.0
O0011959,C004931,2024-08-05 18:00:00,Social,fulfilled,3.67,0.0
O0017367,C005356,2024-10-29 02:00:00,Organic,fulfilled,3.23,0.0
O0034948,C007169,2025-07-04 09:00:00,Email,fulfilled,4.44,0.0
O0029511,C000909,2025-04-21 09:00:00,Paid Search,fulfilled,4.73,0.0
O0018023,C000851,2024-11-09 17:00:00,Direct,fulfilled,3.36,0.0
O0001052,C002013,2024-01-23 07:00:00,Direct,fulfilled,4.57,0.0
O0031095,C001711,2025-05-12 12:00:00,Organic,fulfilled,2.08,0.0
O0000629,C008900,2024-01-13 23:00:00,Social,fulfilled,3.96,0.0
O0021455,C002691,2024-12-30 16:00:00,Direct,fulfilled,3.95,0.0
O0001600,C005335,2024-02-02 20:00:00,Affiliate,fulfilled,4.58,0.0
O0024099,C003302,2025-02-06 01:00:00,Organic,fulfilled,4.64,0.0
O0032528,C001347,2025-06-01 22:00:00,Paid Search,fulfilled,5.02,13.82
O0025744,C007483,2025-03-01 09:00:00,Organic,fulfilled,4.57,0.0
O0009405,C005269,2024-06-23 23:00:00,Organic,fulfilled,5.28,0.0
O0035359,C003928,2025-07-09 07:00:00,Email,fulfilled,5.46,0.0
O0022429,C002177,2025-01-13 23:00:00,Direct,fulfilled,3.52,0.0
O0033400,C003149,2025-06-13 07:00:00,Paid Search,fulfilled,4.77,0.0
O0024487,C006928,2025-02-11 22:00:00,Paid Search,fulfilled,3.83,0.0
O0003073,C005405,2024-03-01 06:00:00,Email,fulfilled,3.63,0.0
O0029803,C001173,2025-04-25 17:00:00,Paid Search,fulfilled,3.83,0.0
O0001727,C002814,2024-02-04 14:00:00,Organic,fulfilled,5.58,0.0
O0005780,C004699,2024-04-19 20:00:00,Email,fulfilled,2.07,0.0
O0007506,C007882,2024-05-21 02:00:00,Email,fulfilled,3.06,8.74
O0027242,C008537,2025-03-22 17:00:00,Email,fulfilled,4.41,0.0
O0018609,C004817,2024-11-18 01:00:00,Email,fulfilled,3.73,0.0
O0007303,C008671,2024-05-17 02:00:00,Email,fulfilled,1.89,0.0
O0014759,C006934,2024-09-19 11:00:00,Email,fulfilled,3.0,18.97
O0008493,C002559,2024-06-07 06:00:00,Email,fulfilled,3.62,2.29
O0023689,C008257,2025-01-31 06:00:00,Paid Search,fulfilled,3.54,0.0
O0002043,C002254,2024-02-10 11:00:00,Email,fulfilled,6.32,0.0
O0032108,C001255,2025-05-26 10:00:00,Affiliate,fulfilled,4.3,0.0
O0026336,C004543,2025-03-09 11:00:00,Paid Search,fulfilled,3.8,0.0
O0024492,C001106,2025-02-11 11:00:00,Paid Search,fulfilled,4.19,11.98
O0026453,C000921,2025-03-11 04:00:00,Organic,fulfilled,5.02,0.0
O0002033,C007889,2024-02-10 13:00:00,Affiliate,fulfilled,3.58,0.0
O0035560,C003755,2025-07-11 02:00:00,Paid Search,fulfilled,4.47,0.0
O0030143,C007823,2025-04-29 17:00:00,Paid Search,fulfilled,3.32,0.0
O0032510,C002181,2025-06-01 19:00:00,Email,fulfilled,4.09,0.0
O0020378,C005438,2024-12-14 22:00:00,Social,fulfilled,2.42,0.0
O0034402,C003832,2025-06-27 00:00:00,Organic,fulfilled,4.69,0.0
O0004682,C000431,2024-03-31 08:00:00,Email,fulfilled,3.82,0.0
O0011617,C002657,2024-07-31 14:00:00,Email,fulfilled,4.28,0.0
O0035798,C006795,2025-07-14 10:00:00,Social,fulfilled,3.07,0.0
O0015344,C004189,2024-09-28 02:00:00,Email,fulfilled,4.23,0.0
O0003814,C006727,2024-03-15 06:00:00,Organic,fulfilled,3.95,0.0
O0002027,C001412,2024-02-09 14:00:00,Social,fulfilled,4.54,8.59
O0031888,C005887,2025-05-23 08:00:00,Affiliate,fulfilled,3.48,16.91
O0006304,C005885,2024-04-29 16:00:00,Affiliate,fulfilled,4.3,0.0
O0014247,C008608,2024-09-11 22:00:00,Direct,fulfilled,2.96,0.0
O0033431,C002767,2025-06-14 07:00:00,Direct,fulfilled,4.71,0.0
O0030028,C003522,2025-04-28 14:00:00,Paid Search,fulfilled,3.76,0.0
O0008912,C008833,2024-06-14 11:00:00,Organic,fulfilled,4.64,0.0
O0003106,C000187,2024-03-01 20:00:00,Paid Search,canceled,4.04,6.14
O0008831,C004167,2024-06-12 23:00:00,Social,fulfilled,2.93,0.0
O0009282,C004167,2024-06-21 19:00:00,Organic,fulfilled,4.55,13.54
O0028014,C002763,2025-04-01 09:00:00,Organic,fulfilled,3.7,0.0
O0004099,C006630,2024-03-20 08:00:00,Paid Search,fulfilled,2.48,0.0
O0004087,C005251,2024-03-20 19:00:00,Organic,fulfilled,3.33,8.69
O0003289,C003700,2024-03-05 04:00:00,Email,fulfilled,4.32,15.39
O0000509,C000215,2024-01-11 07:00:00,Paid Search,fulfilled,4.59,0.0
O0012370,C008764,2024-08-12 14:00:00,Email,fulfilled,4.83,7.64
O0028402,C008204,2025-04-06 21:00:00,Paid Search,fulfilled,3.22,0.0
O0034698,C001899,2025-07-01 04:00:00,Direct,fulfilled,2.51,15.35
O0001421,C004184,2024-01-30 05:00:00,Affiliate,fulfilled,3.49,0.0
O0035022,C000584,2025-07-05 21:00:00,Direct,fulfilled,4.57,0.0
O0015389,C007399,2024-09-28 23:00:00,Social,fulfilled,3.35,9.09
O0036392,C004959,2025-07-22 11:00:00,Paid Search,fulfilled,6.0,7.34
O0030578,C000238,2025-05-05 12:00:00,Paid Search,fulfilled,3.29,0.0
O0011004,C004250,2024-07-20 13:00:00,Paid Search,fulfilled,5.66,0.0
O0011539,C003959,2024-07-30 19:00:00,Affiliate,fulfilled,3.99,14.98
O0009424,C007999,2024-06-23 20:00:00,Social,fulfilled,3.44,3.66
O0010265,C002346,2024-07-08 15:00:00,Email,fulfilled,4.06,0.0
O0004306,C004903,2024-03-24 11:00:00,Organic,fulfilled,5.2,0.0
O0028300,C000691,2025-04-05 18:00:00,Organic,fulfilled,3.56,0.0
O0026567,C007582,2025-03-12 20:00:00,Social,fulfilled,3.51,0.0
O0036373,C007501,2025-07-22 01:00:00,Organic,fulfilled,6.08,0.0
O0023547,C005218,2025-01-29 00:00:00,Paid Search,fulfilled,4.0,11.74
O0029844,C008449,2025-04-26 10:00:00,Email,fulfilled,2.76,0.0
O0006146,C006294,2024-04-26 06:00:00,Email,fulfilled,3.03,0.0
O0033560,C007679,2025-06-15 13:00:00,Paid Search,fulfilled,5.07,0.0
