return_id,order_id,product_id,quantity,refund_amount,return_date,reason
R0033066,O0033066,P000210,2,201.6,2025-06-13,Wrong item
R0019890,O0019890,P000118,1,142.59,2025-01-05,Late delivery
R0024024,O0024024,P000167,1,93.41,2025-02-12,Wrong item
R0031051,O0031051,P000058,1,111.12,2025-05-23,Too small
R0030283,O0030283,P000067,3,402.96,2025-05-11,Defective
R0018640,O0018640,P000130,1,150.54,2024-11-22,Too small
R0026626,O0026626,P000098,3,24.75,2025-04-02,Wrong item
R0024222,O0024222,P000091,2,84.84,2025-03-01,Defective
R0035688,O0035688,P000200,1,71.12,2025-07-31,Wrong item
R0025639,O0025639,P000202,1,67.22,2025-03-23,Changed mind
R0027298,O0027298,P000197,1,45.2,2025-04-20,Wrong item
R0019028,O0019028,P000005,1,237.41,2024-12-22,Late delivery
R0005871,O0005871,P000091,2,84.84,2024-04-25,Late delivery
R0005517,O0005517,P000204,2,386.74,2024-05-05,Changed mind
R0035739,O0035739,P000015,1,154.53,2025-08-06,Changed mind
R0005561,O0005561,P000069,1,202.06,2024-04-23,Changed mind
R0005928,O0005928,P000062,3,680.73,2024-04-30,Late delivery
R0026563,O0026563,P000157,1,52.19,2025-03-23,Changed mind
R0025518,O0025518,P000149,1,186.82,2025-03-08,Defective
R0004752,O0004752,P000049,1,86.43,2024-04-05,Too small
R0001814,O0001814,P000184,1,198.0,2024-02-12,Late delivery
R0023028,O0023028,P000137,2,190.26,2025-02-08,Late delivery
R0020668,O0020668,P000032,1,101.71,2025-01-17,Defective
R0029785,O0029785,P000020,2,43.96,2025-05-24,Late delivery
R0012672,O0012672,P000127,1,40.33,2024-08-21,Defective
R0031632,O0031632,P000072,1,31.58,2025-06-14,Late delivery
R0016848,O0016848,P000207,1,180.55,2024-11-13,Late delivery
R0004262,O0004262,P000038,3,451.92,2024-04-03,Changed mind
R0037001,O0037001,P000010,1,78.84,2025-08-05,Defective
R0032473,O0032473,P000200,1,71.12,2025-06-14,Late delivery
R0002380,O0002380,P000121,1,155.83,2024-02-26,Changed mind
R0022410,O0022410,P000220,2,263.84,2025-01-26,Wrong item
R0011311,O0011311,P000188,1,42.25,2024-08-24,Too small
R0017240,O0017240,P000141,1,243.31,2024-11-05,Defective
R0028342,O0028342,P000160,1,76.27,2025-04-25,Too small
R0025498,O0025498,P000021,1,63.5,2025-03-24,Defective
R0028228,O0028228,P000083,1,88.83,2025-04-14,Wrong item
R0007950,O0007950,P000163,1,62.87,2024-05-30,Changed mind
R0026909,O0026909,P000148,2,175.42,2025-03-22,Too small
R0029666,O0029666,P000150,1,106.49,2025-05-07,Changed mind
R0033886,O0033886,P000172,1,183.34,2025-06-26,Late delivery
R0014939,O0014939,P000086,3,157.41,2024-10-15,Late delivery
R0020509,O0020509,P000091,2,84.84,2025-01-08,Defective
R0015506,O0015506,P000119,2,278.38,2024-10-07,Defective
R0033164,O0033164,P000131,1,51.84,2025-06-12,Wrong item
R0013825,O0013825,P000202,1,67.22,2024-09-09,Changed mind
R0023491,O0023491,P000193,1,62.5,2025-02-03,Defective
R0026743,O0026743,P000068,2,40.6,2025-04-10,Late delivery
R0006507,O0006507,P000019,2,164.62,2024-05-19,Changed mind
R0035202,O0035202,P000010,1,91.65,2025-08-01,Wrong item
R0004532,O0004532,P000118,1,142.59,2024-04-03,Wrong item
R0007473,O0007473,P000146,2,353.34,2024-06-18,Too small
R0018025,O0018025,P000075,1,39.15,2024-12-08,Late delivery
R0006095,O0006095,P000216,1,174.5,2024-04-30,Too small
R0015454,O0015454,P000006,1,117.09,2024-10-16,Defective
R0031461,O0031461,P000012,3,449.73,2025-05-31,Defective
R0024861,O0024861,P000075,3,117.45,2025-03-11,Defective
R0034693,O0034693,P000046,1,173.54,2025-07-20,Defective
R0012905,O0012905,P000219,1,115.81,2024-08-31,Too small
R0014020,O0014020,P000180,1,172.02,2024-09-12,Wrong item
R0009097,O0009097,P000084,3,353.91,2024-07-12,Too small
R0013595,O0013595,P000052,2,390.72,2024-09-13,Defective
R0007088,O0007088,P000193,1,62.5,2024-05-20,Defective
R0000331,O0000331,P000017,2,258.66,2024-01-16,Changed mind
R0009437,O0009437,P000150,3,366.21,2024-07-05,Wrong item
R0030059,O0030059,P000016,1,39.55,2025-05-14,Late delivery
R0025515,O0025515,P000159,1,193.58,2025-03-08,Changed mind
R0006240,O0006240,P000070,1,133.12,2024-05-08,Too small
R0001163,O0001163,P000212,2,117.22,2024-02-04,Defective
R0022848,O0022848,P000053,1,105.27,2025-01-31,Changed mind
R0011281,O0011281,P000022,2,344.64,2024-08-17,Changed mind
R0022036,O0022036,P000045,2,354.26,2025-02-01,Defective
R0008804,O0008804,P000212,2,122.54,2024-07-04,Defective
R0012636,O0012636,P000151,1,104.27,2024-09-03,Wrong item
R0028980,O0028980,P000127,3,120.99,2025-05-13,Too small
R0028410,O0028410,P000068,1,20.3,2025-05-04,Wrong item
R0010436,O0010436,P000072,2,63.16,2024-07-25,Late delivery
R0036713,O0036713,P000001,2,82.04,2025-08-14,Late delivery
R0006839,O0006839,P000121,1,173.56,2024-06-05,Late delivery
R0030175,O0030175,P000085,3,471.24,2025-05-10,Too small
R0010161,O0010161,P000121,1,173.56,2024-08-02,Wrong item
R0019387,O0019387,P000049,3,259.29,2024-12-22,Late delivery
R0018783,O0018783,P000053,1,93.49,2024-12-20,Too small
R0025196,O0025196,P000098,2,17.76,2025-03-13,Late delivery
R0026360,O0026360,P000051,1,59.73,2025-03-23,Wrong item
R0027609,O0027609,P000048,1,116.53,2025-04-11,Too small
R0005572,O0005572,P000208,1,90.75,2024-04-24,Defective
R0001630,O0001630,P000075,3,117.45,2024-02-26,Defective
R0023679,O0023679,P000165,3,106.83,2025-02-07,Late delivery
R0001997,O0001997,P000117,1,93.0,2024-02-19,Changed mind
R0024347,O0024347,P000220,2,263.84,2025-02-22,Too small
R0026221,O0026221,P000144,3,62.46,2025-03-31,Too small
R0009496,O0009496,P000040,1,55.63,2024-07-07,Changed mind
R0033795,O0033795,P000209,1,75.33,2025-06-27,Defective
R0020577,O0020577,P000044,1,71.92,2024-12-21,Wrong item
R0016896,O0016896,P000059,2,84.8,2024-11-02,Wrong item
R0018637,O0018637,P000206,2,137.16,2024-12-04,Too small
R0014624,O0014624,P000049,3,259.29,2024-10-06,Late delivery
R0027194,O0027194,P000089,1,194.59,2025-04-18,Late delivery
R0004765,O0004765,P000146,1,176.67,2024-04-05,Late delivery
R0001816,O0001816,P000065,2,368.18,2024-02-25,Too small
R0033998,O0033998,P000129,1,191.34,2025-07-15,Changed mind
R0032593,O0032593,P000129,1,191.34,2025-06-10,Defective
R0029417,O0029417,P000174,2,161.24,2025-05-18,Changed mind
R0001725,O0001725,P000049,1,86.43,2024-02-21,Late delivery
R0023689,O0023689,P000105,1,64.7,2025-02-12,Changed mind
R0026489,O0026489,P000109,1,160.16,2025-04-05,Defective
R0018231,O0018231,P000175,1,179.57,2024-12-01,Too small
R0030080,O0030080,P000117,2,186.0,2025-05-05,Wrong item
R0030707,O0030707,P000084,1,117.97,2025-05-29,Changed mind
R0025491,O0025491,P000027,1,8.95,2025-03-06,Too small
R0026010,O0026010,P000144,1,19.68,2025-03-28,Changed mind
R0009051,O0009051,P000079,1,113.61,2024-07-12,Defective
R0007842,O0007842,P000170,1,96.8,2024-06-16,Late delivery
R0018211,O0018211,P000135,2,264.78,2024-11-18,Too small
R0035999,O0035999,P000121,2,347.12,2025-07-19,Changed mind
R0009934,O0009934,P000078,1,64.88,2024-07-13,Too small
R0020096,O0020096,P000153,2,58.02,2024-12-31,Too small
R0021170,O0021170,P000162,1,92.33,2025-01-11,Late delivery
R0034543,O0034543,P000016,1,39.55,2025-07-01,Wrong item
R0021181,O0021181,P000041,1,81.21,2025-01-19,Wrong item
R0000146,O0000146,P000095,1,185.01,2024-01-23,Too small
R0032181,O0032181,P000117,1,93.0,2025-06-11,Wrong item
R0000135,O0000135,P000055,1,103.25,2024-01-28,Too small
R0029664,O0029664,P000201,2,93.04,2025-05-12,Defective
R0031205,O0031205,P000132,1,205.17,2025-05-24,Late delivery
R0002958,O0002958,P000029,1,23.05,2024-03-10,Late delivery
R0012128,O0012128,P000070,1,129.84,2024-09-06,Wrong item
R0011513,O0011513,P000146,1,176.67,2024-08-07,Late delivery
R0015058,O0015058,P000021,1,60.0,2024-10-03,Late delivery
R0024230,O0024230,P000193,2,125.0,2025-02-13,Defective
R0026852,O0026852,P000071,1,13.16,2025-04-07,Wrong item
R0011510,O0011510,P000196,1,18.21,2024-07-31,Defective
R0011562,O0011562,P000019,1,88.69,2024-08-09,Late delivery
R0011638,O0011638,P000209,2,150.66,2024-08-10,Changed mind
R0010577,O0010577,P000010,1,91.65,2024-07-24,Wrong item
R0014324,O0014324,P000022,1,172.32,2024-10-10,Too small
R0030794,O0030794,P000044,1,71.92,2025-05-31,Wrong item
R0007177,O0007177,P000001,2,77.36,2024-05-19,Wrong item
R0015336,O0015336,P000072,2,63.16,2024-10-05,Late delivery
R0004977,O0004977,P000157,3,156.57,2024-04-17,Too small
R0027348,O0027348,P000108,1,12.76,2025-04-17,Too small
R0005582,O0005582,P000164,1,103.98,2024-04-19,Wrong item
R0033529,O0033529,P000214,3,46.8,2025-06-19,Defective
R0000540,O0000540,P000120,1,74.55,2024-02-04,Too small
R0015586,O0015586,P000109,2,320.32,2024-10-04,Late delivery
R0029790,O0029790,P000125,1,133.53,2025-05-16,Defective
R0018272,O0018272,P000210,2,217.48,2024-12-03,Late delivery
R0021395,O0021395,P000066,1,105.12,2025-01-19,Wrong item
R0006700,O0006700,P000156,2,305.76,2024-06-02,Changed mind
R0017707,O0017707,P000102,1,139.36,2024-11-15,Too small
R0002548,O0002548,P000138,1,15.57,2024-03-14,Too small
R0015557,O0015557,P000103,3,260.1,2024-10-03,Wrong item
R0027665,O0027665,P000076,1,70.57,2025-04-06,Changed mind
R0013096,O0013096,P000062,3,680.73,2024-08-28,Wrong item
R0006102,O0006102,P000202,1,67.22,2024-05-14,Wrong item
R0012231,O0012231,P000138,1,14.98,2024-08-24,Too small
R0021730,O0021730,P000109,1,160.16,2025-01-18,Defective
R0017680,O0017680,P000006,2,230.64,2024-12-01,Changed mind
R0029316,O0029316,P000177,2,261.2,2025-05-13,Too small
R0000944,O0000944,P000040,1,58.35,2024-01-29,Wrong item
R0025103,O0025103,P000073,1,143.59,2025-03-07,Defective
R0017055,O0017055,P000013,2,134.7,2024-11-09,Wrong item
R0011092,O0011092,P000058,3,293.61,2024-07-26,Late delivery
R0008671,O0008671,P000170,1,85.27,2024-06-26,Changed mind
R0018547,O0018547,P000157,2,104.38,2024-11-20,Late delivery
R0016903,O0016903,P000143,1,107.88,2024-10-29,Changed mind
R0004630,O0004630,P000180,1,172.02,2024-04-08,Changed mind
R0002081,O0002081,P000129,2,382.68,2024-03-02,Wrong item
R0001451,O0001451,P000195,2,113.0,2024-02-19,Changed mind
R0018463,O0018463,P000219,1,115.81,2024-12-12,Wrong item
R0018800,O0018800,P000048,1,136.93,2024-12-18,Changed mind
R0000041,O0000041,P000084,1,117.97,2024-01-24,Wrong item
R0027893,O0027893,P000220,2,263.84,2025-04-22,Wrong item
R0023560,O0023560,P000147,1,160.43,2025-02-17,Too small
R0030052,O0030052,P000157,3,156.57,2025-05-10,Wrong item
R0015483,O0015483,P000174,1,72.93,2024-10-07,Wrong item
R0015137,O0015137,P000200,2,142.24,2024-10-17,Defective
R0019349,O0019349,P000091,1,42.42,2024-12-03,Changed mind
R0033664,O0033664,P000054,2,18.96,2025-06-19,Late delivery
R0020422,O0020422,P000067,1,134.32,2024-12-22,Too small
R0017878,O0017878,P000166,2,236.98,2024-12-02,Late delivery
R0019478,O0019478,P000034,1,159.16,2024-12-25,Defective
R0031988,O0031988,P000119,1,139.19,2025-05-29,Defective
R0028271,O0028271,P000043,1,8.42,2025-05-04,Late delivery
R0012079,O0012079,P000216,2,349.0,2024-08-11,Too small
R0020250,O0020250,P000179,2,49.84,2024-12-19,Defective
R0011652,O0011652,P000197,1,45.2,2024-08-15,Defective
R0030490,O0030490,P000006,1,112.77,2025-05-07,Changed mind
R0034488,O0034488,P000068,1,20.3,2025-07-09,Defective
R0003950,O0003950,P000048,1,136.93,2024-04-14,Changed mind
R0025066,O0025066,P000132,1,205.17,2025-03-08,Defective
R0036250,O0036250,P000160,1,76.27,2025-08-12,Too small
R0027312,O0027312,P000174,1,80.62,2025-04-16,Defective
R0000597,O0000597,P000028,1,9.84,2024-02-01,Too small
R0025234,O0025234,P000149,1,186.82,2025-03-05,Changed mind
R0007077,O0007077,P000019,1,88.69,2024-05-31,Wrong item
R0000603,O0000603,P000031,2,184.84,2024-01-22,Changed mind
R0024996,O0024996,P000027,1,8.95,2025-03-07,Changed mind
R0011816,O0011816,P000119,1,139.19,2024-08-06,Defective
R0009598,O0009598,P000178,3,512.19,2024-07-22,Wrong item
R0013789,O0013789,P000028,3,29.52,2024-09-05,Wrong item
R0016570,O0016570,P000193,3,187.5,2024-11-05,Changed mind
R0001933,O0001933,P000028,2,19.68,2024-02-25,Wrong item
R0010039,O0010039,P000179,1,24.92,2024-07-06,Late delivery
R0024016,O0024016,P000184,3,594.0,2025-02-12,Defective
R0002239,O0002239,P000105,1,64.7,2024-02-28,Defective
R0010040,O0010040,P000018,2,312.16,2024-07-10,Changed mind
R0022830,O0022830,P000159,1,193.58,2025-01-24,Defective
R0032224,O0032224,P000137,1,95.13,2025-06-14,Late delivery
R0026867,O0026867,P000194,1,182.77,2025-04-10,Too small
R0010125,O0010125,P000202,1,67.22,2024-07-19,Changed mind
R0019498,O0019498,P000032,1,101.71,2024-12-14,Wrong item
R0009111,O0009111,P000030,3,261.09,2024-07-13,Changed mind
R0034547,O0034547,P000131,1,51.84,2025-07-28,Defective
R0022467,O0022467,P000154,2,250.18,2025-01-26,Late delivery
R0003991,O0003991,P000047,1,211.23,2024-04-07,Changed mind
R0037136,O0037136,P000220,3,395.76,2025-08-20,Changed mind
R0009781,O0009781,P000138,1,15.57,2024-07-22,Too small
R0025320,O0025320,P000188,1,42.25,2025-03-06,Too small
R0020345,O0020345,P000104,1,145.45,2025-01-07,Wrong item
R0031762,O0031762,P000172,1,183.34,2025-06-16,Late delivery
R0009247,O0009247,P000074,1,102.46,2024-07-08,Too small
R0036958,O0036958,P000206,2,137.16,2025-08-17,Wrong item
R0008268,O0008268,P000056,1,194.78,2024-06-21,Wrong item
R0020143,O0020143,P000131,1,45.29,2025-01-07,Too small
R0019287,O0019287,P000015,3,463.59,2024-12-12,Defective
R0003534,O0003534,P000051,3,179.19,2024-03-29,Wrong item
R0031547,O0031547,P000104,1,136.83,2025-05-31,Late delivery
R0013020,O0013020,P000133,1,187.12,2024-08-30,Wrong item
R0016954,O0016954,P000094,1,102.07,2024-10-29,Wrong item
R0026202,O0026202,P000144,3,62.46,2025-03-13,Too small
R0006831,O0006831,P000105,2,129.4,2024-05-16,Defective
R0009779,O0009779,P000197,1,41.5,2024-07-18,Late delivery
R0019813,O0019813,P000148,3,263.13,2025-01-02,Wrong item
R0009290,O0009290,P000021,1,60.4,2024-07-15,Defective
R0032921,O0032921,P000049,3,259.29,2025-06-19,Late delivery
R0025056,O0025056,P000013,1,67.35,2025-03-12,Changed mind
R0012404,O0012404,P000137,1,95.13,2024-09-05,Too small
R0022288,O0022288,P000128,1,46.36,2025-02-03,Defective
R0019169,O0019169,P000192,1,185.35,2024-12-26,Wrong item
R0017360,O0017360,P000196,1,18.21,2024-11-01,Defective
R0017545,O0017545,P000005,1,237.41,2024-11-19,Too small
R0036297,O0036297,P000020,1,20.41,2025-08-08,Late delivery
R0012610,O0012610,P000002,1,42.01,2024-09-11,Defective
R0012332,O0012332,P000220,1,131.92,2024-08-20,Defective
R0013865,O0013865,P000135,2,285.06,2024-09-15,Defective
R0028533,O0028533,P000186,1,36.72,2025-04-14,Wrong item
R0024190,O0024190,P000027,3,26.85,2025-03-02,Defective
R0017270,O0017270,P000031,1,104.78,2024-11-26,Wrong item
R0018504,O0018504,P000015,1,135.11,2024-12-08,Changed mind
R0017304,O0017304,P000216,1,174.5,2024-11-14,Wrong item
R0006526,O0006526,P000211,2,244.16,2024-05-18,Too small
R0013128,O0013128,P000202,3,201.66,2024-09-08,Changed mind
R0015128,O0015128,P000097,1,167.82,2024-10-13,Too small
R0020776,O0020776,P000148,3,228.96,2024-12-22,Wrong item
R0022985,O0022985,P000140,1,129.81,2025-02-15,Too small
R0034704,O0034704,P000032,1,101.71,2025-07-15,Too small
R0013824,O0013824,P000006,2,255.56,2024-09-27,Wrong item
R0009900,O0009900,P000102,2,278.72,2024-07-06,Defective
R0025759,O0025759,P000121,2,347.12,2025-03-19,Too small
R0019167,O0019167,P000029,3,69.15,2024-12-18,Late delivery
R0012473,O0012473,P000183,2,134.34,2024-08-20,Defective
R0023523,O0023523,P000151,1,95.24,2025-02-10,Late delivery
R0017810,O0017810,P000015,3,463.59,2024-11-10,Changed mind
R0014999,O0014999,P000200,1,66.0,2024-10-21,Late delivery
R0005417,O0005417,P000114,2,62.0,2024-05-09,Defective
R0007970,O0007970,P000068,1,20.3,2024-06-15,Wrong item
R0013486,O0013486,P000033,1,190.5,2024-09-09,Late delivery
R0031776,O0031776,P000064,2,323.7,2025-05-27,Late delivery
R0019100,O0019100,P000014,2,284.3,2024-12-07,Changed mind
R0023637,O0023637,P000064,1,161.85,2025-02-06,Wrong item
R0028852,O0028852,P000194,1,182.77,2025-04-19,Defective
R0026367,O0026367,P000167,2,186.82,2025-03-28,Defective
R0001411,O0001411,P000107,1,66.3,2024-02-02,Wrong item
R0007607,O0007607,P000026,1,55.64,2024-06-09,Defective
R0030513,O0030513,P000122,1,61.25,2025-06-01,Defective
R0021119,O0021119,P000188,1,42.25,2025-01-15,Late delivery
R0004930,O0004930,P000026,3,166.92,2024-04-15,Too small
R0035744,O0035744,P000183,1,74.7,2025-07-23,Wrong item
R0003674,O0003674,P000119,1,139.19,2024-04-07,Changed mind
R0018601,O0018601,P000126,1,99.11,2024-12-12,Changed mind
R0000358,O0000358,P000203,1,168.85,2024-01-22,Changed mind
R0023911,O0023911,P000118,1,138.36,2025-02-20,Late delivery
R0003323,O0003323,P000193,1,62.5,2024-03-29,Wrong item
R0012799,O0012799,P000012,1,149.91,2024-09-05,Defective
R0021239,O0021239,P000081,1,30.21,2025-01-02,Defective
R0017592,O0017592,P000120,2,149.1,2024-11-10,Too small
R0000357,O0000357,P000010,1,81.21,2024-01-11,Wrong item
R0000870,O0000870,P000069,1,202.06,2024-01-24,Too small
R0003613,O0003613,P000168,1,59.75,2024-04-08,Changed mind
R0002161,O0002161,P000078,2,130.32,2024-03-06,Changed mind
R0001645,O0001645,P000184,1,198.0,2024-02-22,Changed mind
R0024576,O0024576,P000001,1,41.02,2025-03-03,Late delivery
R0031863,O0031863,P000095,2,370.02,2025-05-26,Defective
R0019196,O0019196,P000098,1,8.88,2024-12-19,Too small
R0035434,O0035434,P000093,2,69.92,2025-08-08,Wrong item
R0031318,O0031318,P000063,1,116.15,2025-05-29,Late delivery
R0026204,O0026204,P000116,1,118.02,2025-04-01,Defective
R0033109,O0033109,P000042,1,153.63,2025-07-05,Changed mind
R0024941,O0024941,P000056,3,635.73,2025-03-11,Wrong item
R0002934,O0002934,P000171,1,181.7,2024-03-15,Changed mind
R0031060,O0031060,P000057,1,173.82,2025-06-06,Wrong item
R0027430,O0027430,P000210,2,217.48,2025-03-28,Changed mind
R0019771,O0019771,P000170,2,193.6,2024-12-22,Too small
R0001235,O0001235,P000066,2,218.64,2024-02-01,Changed mind
R0029840,O0029840,P000127,2,80.66,2025-05-03,Defective
R0024050,O0024050,P000050,1,123.33,2025-02-10,Changed mind
R0016814,O0016814,P000022,1,146.76,2024-11-06,Wrong item
R0001313,O0001313,P000032,3,305.13,2024-02-01,Wrong item
